"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.9193,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.13004,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.36032,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.65448,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.81435,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.89425,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.01325,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.12659,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.15317,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.13538,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.07406,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.98795,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.88962,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.73574,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.65646,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.61904,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.68771,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.86325,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.99761,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.00171,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.87848,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.58624,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.40369,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.37308,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.21733,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.85997,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.48042,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.35011,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.41695,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.64845,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.97946,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.32137,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.55267,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.66739,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.66427,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.61989,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.4845,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.41392,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.46406,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.57028,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.66074,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.63056,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.49769,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.52695,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.66108,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.80073,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.95425,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.18599,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.35622,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.44751,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.40136,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.26639,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.11016,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.12566,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.27998,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.39676,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.46188,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.53384,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.65073,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.72521,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.74794,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.73081,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.72926,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.77001,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.87958,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0605,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3369,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5993,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7317,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7724,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7584,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6873,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6821,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6046,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5202,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4658,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.541,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.6518,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7011,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.6439,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5315,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4625,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4717,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5562,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.5423,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4401,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3908,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.418,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.483,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6821,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8958,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9804,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9635,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9595,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9611,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9626,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9475,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9663,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0525,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1583,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3006,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.3468,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3319,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.332,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3797,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4026,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.345,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.2771,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.2292,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2107,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.1957,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1936,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.1234,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.9663,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7795,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6339,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.66,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.775,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8601,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.9129,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.8391,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.6901,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4714,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.4441,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.5703,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7826,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.944,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8948,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.391,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.27587,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.12082,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.72933,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.91253,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.15492,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.40828,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.62197,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.63009,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.53134,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.56534,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.64907,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.9585,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.48253,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.89755,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.1399,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.2324,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.0271,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.65717,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.41543,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.21037,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",95.73578,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",96.02711,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",96.43803,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",97.38519,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",98.75954,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.22974,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",98.68336,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",97.88204,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",97.26518,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",96.6692,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",96.33978,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",96.44155,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",96.63519,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",96.88243,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",97.1891,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",97.36597,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",97.34537,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",97.23347,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",96.97407,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",96.60796,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",96.16713,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-01",95.65295,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-02",95.62561,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-03",95.93134,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-04",96.46019,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-05",96.9579,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-06",97.226,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-07",97.35301,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-08",97.32113,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-09",97.39169,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-10",97.51061,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-11",97.62516,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2003-12",97.70161,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",97.74746,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",97.826,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",98.01058,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",98.37433,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",98.6803,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.96309,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.31544,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.7038,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.3065,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.1242,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.6313,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.5013,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.8035,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.98264,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.20798,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",98.95198,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.25048,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.57513,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.57337,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.21655,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",98.47948,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",97.78777,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",97.66006,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",97.90569,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",98.14195,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",98.2582,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",98.39006,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",98.42027,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",98.50724,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",98.71329,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",98.94962,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.10747,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",99.31764,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",99.52688,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",99.63079,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",99.48817,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",99.2087,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",99.01784,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",99.02665,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",99.1706,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",99.30312,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",99.31876,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",99.34818,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",99.42465,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",99.52076,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.66647,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.70004,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.52634,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.2001,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.84845,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.47858,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.08337,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.72919,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.5983,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.84485,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.34492,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.79565,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.03197,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.05349,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.93533,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.98824,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.22736,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.5658,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.98019,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.4247,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.8596,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.2018,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.2464,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.0512,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.7642,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.4223,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.1433,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.093,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2027,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2278,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0686,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.8147,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.73746,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.88319,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0535,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.0824,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1649,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.3687,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.6479,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.9254,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.9148,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.6923,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.5256,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.5029,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.6749,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.8987,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.0901,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",101.3183,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",101.4725,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",101.5417,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",101.5903,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",101.4744,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",101.0597,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.6291,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.4472,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.6815,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",101.0464,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",101.31,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",101.5398,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",101.7374,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",101.8602,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",101.8508,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",101.722,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",101.629,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",101.5788,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",101.4996,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",101.3598,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",101.2463,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",101.1522,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.8645,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.6657,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6585,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8753,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.21,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.4702,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.59,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.6119,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.5917,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.5192,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.5683,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.679,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.8514,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.963,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",102.0021,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.9997,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.9429,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.8746,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8854,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7758,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.4661,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.111,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.024,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9602,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.8123,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5092,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.99937,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.86626,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1123,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5031,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.8159,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8863,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.8775,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.9082,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.0459,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.178,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2261,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.2001,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2026,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3612,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.4439,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.4787,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.5636,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.7786,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.0914,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.3486,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.4632,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.4052,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.3397,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.2775,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.2594,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2462,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.35,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.4997,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.502,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.3712,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.2971,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.3668,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.536,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.6303,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.5081,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.303,
