geoName,Real Estate Broker,year
West Virginia,100,2014-05-31
Wisconsin,0,2014-05-31
Wyoming,0,2014-05-31
Alabama,0,2014-06-30
Alaska,0,2014-06-30
Arizona,18,2014-06-30
Arkansas,0,2014-06-30
California,29,2014-06-30
Colorado,52,2014-06-30
Connecticut,0,2014-06-30
Delaware,0,2014-06-30
District of Columbia,0,2014-06-30
Florida,34,2014-06-30
Georgia,53,2014-06-30
Hawaii,0,2014-06-30
Idaho,100,2014-06-30
Illinois,39,2014-06-30
Indiana,28,2014-06-30
Iowa,0,2014-06-30
Kansas,0,2014-06-30
Kentucky,0,2014-06-30
Louisiana,27,2014-06-30
Maine,100,2014-06-30
Maryland,0,2014-06-30
Massachusetts,25,2014-06-30
Michigan,0,2014-06-30
Minnesota,38,2014-06-30
Mississippi,0,2014-06-30
Missouri,20,2014-06-30
Montana,0,2014-06-30
Nebraska,0,2014-06-30
Nevada,35,2014-06-30
New Hampshire,0,2014-06-30
New Jersey,24,2014-06-30
New Mexico,0,2014-06-30
New York,52,2014-06-30
North Carolina,0,2014-06-30
North Dakota,0,2014-06-30
Ohio,0,2014-06-30
Oklahoma,0,2014-06-30
Oregon,17,2014-06-30
Pennsylvania,78,2014-06-30
Rhode Island,0,2014-06-30
South Carolina,27,2014-06-30
South Dakota,0,2014-06-30
Tennessee,21,2014-06-30
Texas,25,2014-06-30
Utah,0,2014-06-30
Vermont,0,2014-06-30
Virginia,14,2014-06-30
Washington,44,2014-06-30
West Virginia,0,2014-06-30
Wisconsin,21,2014-06-30
Wyoming,0,2014-06-30
Alabama,0,2014-07-31
Alaska,0,2014-07-31
Arizona,37,2014-07-31
Arkansas,0,2014-07-31
California,23,2014-07-31
Colorado,35,2014-07-31
Connecticut,0,2014-07-31
Delaware,0,2014-07-31
District of Columbia,0,2014-07-31
Florida,30,2014-07-31
Georgia,46,2014-07-31
Hawaii,0,2014-07-31
Idaho,0,2014-07-31
Illinois,33,2014-07-31
Indiana,0,2014-07-31
Iowa,0,2014-07-31
Kansas,33,2014-07-31
Kentucky,29,2014-07-31
Louisiana,33,2014-07-31
Maine,0,2014-07-31
Maryland,0,2014-07-31
Massachusetts,0,2014-07-31
Michigan,0,2014-07-31
Minnesota,40,2014-07-31
Mississippi,0,2014-07-31
Missouri,0,2014-07-31
Montana,0,2014-07-31
Nebraska,0,2014-07-31
Nevada,38,2014-07-31
New Hampshire,100,2014-07-31
New Jersey,13,2014-07-31
New Mexico,0,2014-07-31
New York,78,2014-07-31
North Carolina,40,2014-07-31
North Dakota,0,2014-07-31
Ohio,13,2014-07-31
Oklahoma,44,2014-07-31
Oregon,53,2014-07-31
Pennsylvania,21,2014-07-31
Rhode Island,0,2014-07-31
South Carolina,30,2014-07-31
South Dakota,0,2014-07-31
Tennessee,0,2014-07-31
Texas,22,2014-07-31
Utah,0,2014-07-31
Vermont,0,2014-07-31
Virginia,14,2014-07-31
Washington,0,2014-07-31
West Virginia,0,2014-07-31
Wisconsin,0,2014-07-31
Wyoming,0,2014-07-31
Alabama,0,2014-08-31
Alaska,0,2014-08-31
Arizona,27,2014-08-31
Arkansas,0,2014-08-31
California,57,2014-08-31
Colorado,53,2014-08-31
Connecticut,0,2014-08-31
Delaware,0,2014-08-31
District of Columbia,94,2014-08-31
Florida,27,2014-08-31
Georgia,43,2014-08-31
Hawaii,64,2014-08-31
Idaho,0,2014-08-31
Illinois,70,2014-08-31
Indiana,0,2014-08-31
Iowa,0,2014-08-31
Kansas,0,2014-08-31
Kentucky,41,2014-08-31
Louisiana,0,2014-08-31
Maine,0,2014-08-31
Maryland,32,2014-08-31
Massachusetts,59,2014-08-31
Michigan,0,2014-08-31
Minnesota,29,2014-08-31
Mississippi,0,2014-08-31
Missouri,30,2014-08-31
Montana,0,2014-08-31
Nebraska,100,2014-08-31
Nevada,56,2014-08-31
New Hampshire,0,2014-08-31
New Jersey,19,2014-08-31
New Mexico,0,2014-08-31
New York,22,2014-08-31
North Carolina,0,2014-08-31
North Dakota,0,2014-08-31
Ohio,0,2014-08-31
Oklahoma,0,2014-08-31
Oregon,26,2014-08-31
Pennsylvania,46,2014-08-31
Rhode Island,0,2014-08-31
South Carolina,0,2014-08-31
South Dakota,0,2014-08-31
Tennessee,70,2014-08-31
Texas,20,2014-08-31
Utah,0,2014-08-31
Vermont,0,2014-08-31
Virginia,30,2014-08-31
Washington,20,2014-08-31
West Virginia,0,2014-08-31
Wisconsin,0,2014-08-31
Wyoming,0,2014-08-31
Alabama,0,2014-09-30
Alaska,0,2014-09-30
Arizona,23,2014-09-30
Arkansas,0,2014-09-30
California,31,2014-09-30
Colorado,11,2014-09-30
Connecticut,0,2014-09-30
Delaware,0,2014-09-30
District of Columbia,15,2014-09-30
Florida,29,2014-09-30
Georgia,6,2014-09-30
Hawaii,0,2014-09-30
Idaho,0,2014-09-30
Illinois,34,2014-09-30
Indiana,0,2014-09-30
Iowa,0,2014-09-30
Kansas,22,2014-09-30
Kentucky,15,2014-09-30
Louisiana,0,2014-09-30
Maine,0,2014-09-30
Maryland,26,2014-09-30
Massachusetts,23,2014-09-30
Michigan,8,2014-09-30
Minnesota,0,2014-09-30
Mississippi,0,2014-09-30
Missouri,0,2014-09-30
Montana,100,2014-09-30
Nebraska,0,2014-09-30
Nevada,0,2014-09-30
New Hampshire,0,2014-09-30
New Jersey,8,2014-09-30
New Mexico,0,2014-09-30
New York,23,2014-09-30
North Carolina,0,2014-09-30
North Dakota,0,2014-09-30
Ohio,16,2014-09-30
Oklahoma,14,2014-09-30
Oregon,9,2014-09-30
Pennsylvania,6,2014-09-30
Rhode Island,0,2014-09-30
South Carolina,19,2014-09-30
South Dakota,0,2014-09-30
Tennessee,14,2014-09-30
Texas,25,2014-09-30
Utah,0,2014-09-30
Vermont,0,2014-09-30
Virginia,12,2014-09-30
Washington,35,2014-09-30
West Virginia,0,2014-09-30
Wisconsin,25,2014-09-30
Wyoming,0,2014-09-30
Alabama,0,2014-10-31
Alaska,0,2014-10-31
Arizona,6,2014-10-31
Arkansas,0,2014-10-31
California,5,2014-10-31
Colorado,6,2014-10-31
Connecticut,13,2014-10-31
Delaware,0,2014-10-31
District of Columbia,0,2014-10-31
Florida,17,2014-10-31
Georgia,3,2014-10-31
Hawaii,0,2014-10-31
Idaho,0,2014-10-31
Illinois,3,2014-10-31
Indiana,8,2014-10-31
Iowa,16,2014-10-31
Kansas,12,2014-10-31
Kentucky,0,2014-10-31
Louisiana,11,2014-10-31
Maine,0,2014-10-31
Maryland,0,2014-10-31
Massachusetts,0,2014-10-31
Michigan,4,2014-10-31
Minnesota,0,2014-10-31
Mississippi,0,2014-10-31
Missouri,0,2014-10-31
Montana,100,2014-10-31
Nebraska,0,2014-10-31
Nevada,15,2014-10-31
New Hampshire,0,2014-10-31
New Jersey,8,2014-10-31
New Mexico,0,2014-10-31
New York,7,2014-10-31
North Carolina,16,2014-10-31
North Dakota,0,2014-10-31
Ohio,0,2014-10-31
Oklahoma,18,2014-10-31
Oregon,0,2014-10-31
Pennsylvania,0,2014-10-31
Rhode Island,34,2014-10-31
South Carolina,0,2014-10-31
South Dakota,0,2014-10-31
Tennessee,6,2014-10-31
Texas,10,2014-10-31
Utah,13,2014-10-31
Vermont,0,2014-10-31
Virginia,0,2014-10-31
Washington,14,2014-10-31
West Virginia,0,2014-10-31
Wisconsin,0,2014-10-31
Wyoming,0,2014-10-31
Alabama,39,2014-11-30
Alaska,0,2014-11-30
Arizona,51,2014-11-30
Arkansas,0,2014-11-30
California,8,2014-11-30
Colorado,0,2014-11-30
Connecticut,0,2014-11-30
Delaware,0,2014-11-30
District of Columbia,22,2014-11-30
Florida,25,2014-11-30
Georgia,19,2014-11-30
Hawaii,0,2014-11-30
Idaho,0,2014-11-30
Illinois,0,2014-11-30
Indiana,0,2014-11-30
Iowa,0,2014-11-30
Kansas,37,2014-11-30
Kentucky,46,2014-11-30
Louisiana,0,2014-11-30
Maine,0,2014-11-30
Maryland,40,2014-11-30
Massachusetts,12,2014-11-30
Michigan,25,2014-11-30
Minnesota,36,2014-11-30
Mississippi,0,2014-11-30
Missouri,20,2014-11-30
Montana,0,2014-11-30
Nebraska,0,2014-11-30
Nevada,0,2014-11-30
New Hampshire,88,2014-11-30
New Jersey,36,2014-11-30
New Mexico,0,2014-11-30
New York,23,2014-11-30
North Carolina,0,2014-11-30
North Dakota,0,2014-11-30
Ohio,0,2014-11-30
Oklahoma,0,2014-11-30
Oregon,0,2014-11-30
Pennsylvania,8,2014-11-30
Rhode Island,0,2014-11-30
South Carolina,0,2014-11-30
South Dakota,0,2014-11-30
Tennessee,0,2014-11-30
Texas,13,2014-11-30
Utah,0,2014-11-30
Vermont,0,2014-11-30
Virginia,6,2014-11-30
Washington,37,2014-11-30
West Virginia,100,2014-11-30
Wisconsin,19,2014-11-30
Wyoming,0,2014-11-30
Alabama,0,2014-12-31
Alaska,0,2014-12-31
Arizona,6,2014-12-31
Arkansas,24,2014-12-31
California,16,2014-12-31
Colorado,7,2014-12-31
Connecticut,0,2014-12-31
Delaware,0,2014-12-31
District of Columbia,8,2014-12-31
Florida,12,2014-12-31
Georgia,7,2014-12-31
Hawaii,0,2014-12-31
Idaho,33,2014-12-31
Illinois,6,2014-12-31
Indiana,19,2014-12-31
Iowa,0,2014-12-31
Kansas,0,2014-12-31
Kentucky,0,2014-12-31
Louisiana,0,2014-12-31
Maine,0,2014-12-31
Maryland,15,2014-12-31
Massachusetts,0,2014-12-31
Michigan,5,2014-12-31
Minnesota,7,2014-12-31
Mississippi,0,2014-12-31
Missouri,0,2014-12-31
Montana,0,2014-12-31
Nebraska,0,2014-12-31
Nevada,15,2014-12-31
New Hampshire,0,2014-12-31
New Jersey,0,2014-12-31
New Mexico,0,2014-12-31
New York,23,2014-12-31
North Carolina,13,2014-12-31
North Dakota,0,2014-12-31
Ohio,0,2014-12-31
Oklahoma,18,2014-12-31
Oregon,0,2014-12-31
Pennsylvania,9,2014-12-31
Rhode Island,0,2014-12-31
South Carolina,0,2014-12-31
South Dakota,0,2014-12-31
Tennessee,0,2014-12-31
Texas,5,2014-12-31
Utah,14,2014-12-31
Vermont,0,2014-12-31
Virginia,4,2014-12-31
Washington,14,2014-12-31
West Virginia,0,2014-12-31
Wisconsin,0,2014-12-31
Wyoming,100,2014-12-31
Alabama,48,2015-01-31
Alaska,0,2015-01-31
Arizona,21,2015-01-31
Arkansas,0,2015-01-31
California,29,2015-01-31
Colorado,22,2015-01-31
Connecticut,0,2015-01-31
Delaware,0,2015-01-31
District of Columbia,0,2015-01-31
Florida,61,2015-01-31
Georgia,11,2015-01-31
Hawaii,0,2015-01-31
Idaho,0,2015-01-31
Illinois,20,2015-01-31
Indiana,0,2015-01-31
Iowa,53,2015-01-31
Kansas,0,2015-01-31
Kentucky,0,2015-01-31
Louisiana,0,2015-01-31
Maine,0,2015-01-31
Maryland,49,2015-01-31
Massachusetts,0,2015-01-31
Michigan,0,2015-01-31
Minnesota,44,2015-01-31
Mississippi,0,2015-01-31
Missouri,0,2015-01-31
Montana,0,2015-01-31
Nebraska,0,2015-01-31
Nevada,0,2015-01-31
New Hampshire,0,2015-01-31
New Jersey,15,2015-01-31
New Mexico,100,2015-01-31
New York,52,2015-01-31
North Carolina,28,2015-01-31
North Dakota,0,2015-01-31
Ohio,0,2015-01-31
Oklahoma,29,2015-01-31
Oregon,35,2015-01-31
Pennsylvania,0,2015-01-31
Rhode Island,0,2015-01-31
South Carolina,0,2015-01-31
South Dakota,0,2015-01-31
Tennessee,0,2015-01-31
Texas,41,2015-01-31
Utah,47,2015-01-31
Vermont,0,2015-01-31
Virginia,6,2015-01-31
Washington,31,2015-01-31
West Virginia,0,2015-01-31
Wisconsin,24,2015-01-31
Wyoming,0,2015-01-31
Alabama,0,2015-02-28
Alaska,0,2015-02-28
Arizona,0,2015-02-28
Arkansas,0,2015-02-28
California,20,2015-02-28
Colorado,10,2015-02-28
Connecticut,0,2015-02-28
Delaware,0,2015-02-28
District of Columbia,0,2015-02-28
Florida,23,2015-02-28
Georgia,5,2015-02-28
Hawaii,0,2015-02-28
Idaho,0,2015-02-28
Illinois,18,2015-02-28
Indiana,0,2015-02-28
Iowa,24,2015-02-28
Kansas,22,2015-02-28
Kentucky,0,2015-02-28
Louisiana,37,2015-02-28
Maine,49,2015-02-28
Maryland,11,2015-02-28
Massachusetts,20,2015-02-28
Michigan,7,2015-02-28
Minnesota,0,2015-02-28
Mississippi,45,2015-02-28
Missouri,11,2015-02-28
Montana,0,2015-02-28
Nebraska,0,2015-02-28
Nevada,22,2015-02-28
New Hampshire,49,2015-02-28
New Jersey,13,2015-02-28
New Mexico,0,2015-02-28
New York,17,2015-02-28
North Carolina,6,2015-02-28
North Dakota,0,2015-02-28
Ohio,19,2015-02-28
Oklahoma,13,2015-02-28
Oregon,8,2015-02-28
Pennsylvania,4,2015-02-28
Rhode Island,0,2015-02-28
South Carolina,0,2015-02-28
South Dakota,0,2015-02-28
Tennessee,0,2015-02-28
Texas,19,2015-02-28
Utah,0,2015-02-28
Vermont,80,2015-02-28
Virginia,0,2015-02-28
Washington,21,2015-02-28
West Virginia,100,2015-02-28
Wisconsin,0,2015-02-28
Wyoming,0,2015-02-28
Alabama,0,2015-03-31
Alaska,0,2015-03-31
Arizona,13,2015-03-31
Arkansas,0,2015-03-31
California,14,2015-03-31
Colorado,15,2015-03-31
Connecticut,0,2015-03-31
Delaware,0,2015-03-31
District of Columbia,44,2015-03-31
Florida,22,2015-03-31
Georgia,4,2015-03-31
Hawaii,0,2015-03-31
Idaho,0,2015-03-31
Illinois,13,2015-03-31
Indiana,0,2015-03-31
Iowa,0,2015-03-31
Kansas,0,2015-03-31
Kentucky,28,2015-03-31
Louisiana,0,2015-03-31
Maine,37,2015-03-31
Maryland,17,2015-03-31
Massachusetts,5,2015-03-31
Michigan,5,2015-03-31
Minnesota,0,2015-03-31
Mississippi,0,2015-03-31
Missouri,0,2015-03-31
Montana,0,2015-03-31
Nebraska,0,2015-03-31
Nevada,0,2015-03-31
New Hampshire,0,2015-03-31
New Jersey,10,2015-03-31
New Mexico,0,2015-03-31
New York,19,2015-03-31
North Carolina,9,2015-03-31
North Dakota,0,2015-03-31
Ohio,9,2015-03-31
Oklahoma,9,2015-03-31
Oregon,0,2015-03-31
Pennsylvania,15,2015-03-31
Rhode Island,0,2015-03-31
South Carolina,0,2015-03-31
South Dakota,0,2015-03-31
Tennessee,0,2015-03-31
Texas,3,2015-03-31
Utah,16,2015-03-31
Vermont,0,2015-03-31
Virginia,0,2015-03-31
Washington,10,2015-03-31
West Virginia,0,2015-03-31
Wisconsin,8,2015-03-31
Wyoming,100,2015-03-31
Alabama,0,2015-04-30
Alaska,0,2015-04-30
Arizona,0,2015-04-30
Arkansas,0,2015-04-30
California,34,2015-04-30
Colorado,29,2015-04-30
Connecticut,28,2015-04-30
Delaware,0,2015-04-30
District of Columbia,16,2015-04-30
Florida,27,2015-04-30
Georgia,29,2015-04-30
Hawaii,0,2015-04-30
Idaho,0,2015-04-30
Illinois,18,2015-04-30
Indiana,0,2015-04-30
Iowa,0,2015-04-30
Kansas,0,2015-04-30
Kentucky,0,2015-04-30
Louisiana,0,2015-04-30
Maine,0,2015-04-30
Maryland,0,2015-04-30
Massachusetts,9,2015-04-30
Michigan,20,2015-04-30
Minnesota,13,2015-04-30
Mississippi,0,2015-04-30
Missouri,31,2015-04-30
Montana,100,2015-04-30
Nebraska,0,2015-04-30
Nevada,29,2015-04-30
New Hampshire,0,2015-04-30
New Jersey,17,2015-04-30
New Mexico,0,2015-04-30
New York,32,2015-04-30
North Carolina,9,2015-04-30
North Dakota,0,2015-04-30
Ohio,18,2015-04-30
Oklahoma,17,2015-04-30
Oregon,14,2015-04-30
Pennsylvania,11,2015-04-30
Rhode Island,72,2015-04-30
South Carolina,0,2015-04-30
South Dakota,0,2015-04-30
Tennessee,0,2015-04-30
Texas,9,2015-04-30
Utah,0,2015-04-30
Vermont,0,2015-04-30
Virginia,7,2015-04-30
Washington,0,2015-04-30
West Virginia,0,2015-04-30
Wisconsin,14,2015-04-30
Wyoming,0,2015-04-30
Alabama,0,2015-05-31
Alaska,0,2015-05-31
Arizona,13,2015-05-31
Arkansas,0,2015-05-31
California,13,2015-05-31
Colorado,8,2015-05-31
Connecticut,13,2015-05-31
Delaware,0,2015-05-31
District of Columbia,0,2015-05-31
Florida,12,2015-05-31
Georgia,0,2015-05-31
Hawaii,0,2015-05-31
Idaho,0,2015-05-31
Illinois,3,2015-05-31
Indiana,11,2015-05-31
Iowa,0,2015-05-31
Kansas,0,2015-05-31
Kentucky,0,2015-05-31
Louisiana,14,2015-05-31
Maine,0,2015-05-31
Maryland,0,2015-05-31
Massachusetts,9,2015-05-31
Michigan,15,2015-05-31
Minnesota,0,2015-05-31
Mississippi,0,2015-05-31
Missouri,0,2015-05-31
Montana,0,2015-05-31
Nebraska,0,2015-05-31
Nevada,14,2015-05-31
New Hampshire,0,2015-05-31
New Jersey,4,2015-05-31
New Mexico,0,2015-05-31
New York,11,2015-05-31
North Carolina,27,2015-05-31
North Dakota,0,2015-05-31
Ohio,0,2015-05-31
Oklahoma,0,2015-05-31
Oregon,9,2015-05-31
Pennsylvania,15,2015-05-31
Rhode Island,36,2015-05-31
South Carolina,0,2015-05-31
South Dakota,0,2015-05-31
Tennessee,7,2015-05-31
Texas,5,2015-05-31
Utah,78,2015-05-31
Vermont,0,2015-05-31
Virginia,0,2015-05-31
Washington,5,2015-05-31
West Virginia,0,2015-05-31
Wisconsin,8,2015-05-31
Wyoming,100,2015-05-31
Alabama,0,2015-06-30
Alaska,0,2015-06-30
Arizona,48,2015-06-30
Arkansas,52,2015-06-30
California,13,2015-06-30
Colorado,42,2015-06-30
Connecticut,0,2015-06-30
Delaware,0,2015-06-30
District of Columbia,0,2015-06-30
Florida,17,2015-06-30
Georgia,0,2015-06-30
Hawaii,0,2015-06-30
Idaho,59,2015-06-30
Illinois,24,2015-06-30
Indiana,21,2015-06-30
Iowa,0,2015-06-30
Kansas,0,2015-06-30
Kentucky,0,2015-06-30
Louisiana,29,2015-06-30
Maine,0,2015-06-30
Maryland,76,2015-06-30
Massachusetts,30,2015-06-30
Michigan,0,2015-06-30
Minnesota,15,2015-06-30
Mississippi,0,2015-06-30
Missouri,15,2015-06-30
Montana,100,2015-06-30
Nebraska,0,2015-06-30
Nevada,0,2015-06-30
New Hampshire,0,2015-06-30
New Jersey,43,2015-06-30
New Mexico,0,2015-06-30
New York,39,2015-06-30
North Carolina,33,2015-06-30
North Dakota,0,2015-06-30
Ohio,27,2015-06-30
Oklahoma,0,2015-06-30
Oregon,18,2015-06-30
Pennsylvania,7,2015-06-30
Rhode Island,0,2015-06-30
South Carolina,12,2015-06-30
South Dakota,0,2015-06-30
Tennessee,0,2015-06-30
Texas,10,2015-06-30
Utah,60,2015-06-30
Vermont,0,2015-06-30
Virginia,9,2015-06-30
Washington,11,2015-06-30
West Virginia,0,2015-06-30
Wisconsin,0,2015-06-30
Wyoming,0,2015-06-30
Alabama,0,2015-07-31
Alaska,0,2015-07-31
Arizona,24,2015-07-31
Arkansas,0,2015-07-31
California,21,2015-07-31
Colorado,14,2015-07-31
Connecticut,0,2015-07-31
Delaware,0,2015-07-31
District of Columbia,16,2015-07-31
Florida,17,2015-07-31
Georgia,19,2015-07-31
Hawaii,0,2015-07-31
Idaho,0,2015-07-31
Illinois,15,2015-07-31
Indiana,0,2015-07-31
Iowa,33,2015-07-31
Kansas,0,2015-07-31
Kentucky,29,2015-07-31
Louisiana,59,2015-07-31
Maine,0,2015-07-31
Maryland,32,2015-07-31
Massachusetts,31,2015-07-31
Michigan,8,2015-07-31
Minnesota,15,2015-07-31
Mississippi,0,2015-07-31
Missouri,0,2015-07-31
Montana,100,2015-07-31
Nebraska,0,2015-07-31
Nevada,0,2015-07-31
New Hampshire,0,2015-07-31
New Jersey,0,2015-07-31
New Mexico,61,2015-07-31
New York,32,2015-07-31
North Carolina,33,2015-07-31
North Dakota,0,2015-07-31
Ohio,0,2015-07-31
Oklahoma,67,2015-07-31
Oregon,0,2015-07-31
Pennsylvania,8,2015-07-31
Rhode Island,0,2015-07-31
South Carolina,13,2015-07-31
South Dakota,0,2015-07-31
Tennessee,17,2015-07-31
Texas,23,2015-07-31
Utah,61,2015-07-31
Vermont,0,2015-07-31
Virginia,19,2015-07-31
Washington,32,2015-07-31
West Virginia,0,2015-07-31
Wisconsin,32,2015-07-31
Wyoming,0,2015-07-31
Alabama,57,2015-08-31
Alaska,0,2015-08-31
Arizona,52,2015-08-31
Arkansas,0,2015-08-31
California,54,2015-08-31
Colorado,84,2015-08-31
Connecticut,52,2015-08-31
Delaware,0,2015-08-31
District of Columbia,99,2015-08-31
Florida,9,2015-08-31
Georgia,56,2015-08-31
Hawaii,0,2015-08-31
Idaho,0,2015-08-31
Illinois,52,2015-08-31
Indiana,0,2015-08-31
Iowa,0,2015-08-31
Kansas,0,2015-08-31
Kentucky,0,2015-08-31
Louisiana,0,2015-08-31
Maine,0,2015-08-31
Maryland,100,2015-08-31
Massachusetts,21,2015-08-31
Michigan,18,2015-08-31
Minnesota,32,2015-08-31
Mississippi,0,2015-08-31
Missouri,0,2015-08-31
Montana,0,2015-08-31
Nebraska,84,2015-08-31
Nevada,0,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,19,2015-08-31
New Mexico,0,2015-08-31
New York,36,2015-08-31
North Carolina,17,2015-08-31
North Dakota,0,2015-08-31
Ohio,0,2015-08-31
Oklahoma,70,2015-08-31
Oregon,76,2015-08-31
Pennsylvania,49,2015-08-31
Rhode Island,0,2015-08-31
South Carolina,33,2015-08-31
South Dakota,0,2015-08-31
Tennessee,0,2015-08-31
Texas,5,2015-08-31
Utah,63,2015-08-31
Vermont,0,2015-08-31
Virginia,0,2015-08-31
Washington,22,2015-08-31
West Virginia,0,2015-08-31
Wisconsin,32,2015-08-31
Wyoming,0,2015-08-31
Alabama,0,2015-09-30
Alaska,0,2015-09-30
Arizona,26,2015-09-30
Arkansas,30,2015-09-30
California,14,2015-09-30
Colorado,19,2015-09-30
Connecticut,0,2015-09-30
Delaware,86,2015-09-30
District of Columbia,0,2015-09-30
Florida,12,2015-09-30
Georgia,0,2015-09-30
Hawaii,0,2015-09-30
Idaho,0,2015-09-30
Illinois,4,2015-09-30
Indiana,0,2015-09-30
Iowa,0,2015-09-30
Kansas,0,2015-09-30
Kentucky,0,2015-09-30
Louisiana,40,2015-09-30
Maine,0,2015-09-30
Maryland,0,2015-09-30
Massachusetts,14,2015-09-30
Michigan,6,2015-09-30
Minnesota,31,2015-09-30
Mississippi,0,2015-09-30
Missouri,0,2015-09-30
Montana,0,2015-09-30
Nebraska,29,2015-09-30
Nevada,19,2015-09-30
New Hampshire,100,2015-09-30
New Jersey,37,2015-09-30
New Mexico,0,2015-09-30
New York,27,2015-09-30
North Carolina,0,2015-09-30
North Dakota,0,2015-09-30
Ohio,0,2015-09-30
Oklahoma,0,2015-09-30
Oregon,13,2015-09-30
Pennsylvania,0,2015-09-30
Rhode Island,0,2015-09-30
South Carolina,28,2015-09-30
South Dakota,0,2015-09-30
Tennessee,11,2015-09-30
Texas,13,2015-09-30
Utah,21,2015-09-30
Vermont,0,2015-09-30
Virginia,13,2015-09-30
Washington,7,2015-09-30
West Virginia,0,2015-09-30
Wisconsin,0,2015-09-30
Wyoming,0,2015-09-30
Alabama,69,2015-10-31
Alaska,0,2015-10-31
Arizona,0,2015-10-31
Arkansas,0,2015-10-31
California,23,2015-10-31
Colorado,57,2015-10-31
Connecticut,30,2015-10-31
Delaware,0,2015-10-31
District of Columbia,19,2015-10-31
Florida,6,2015-10-31
Georgia,33,2015-10-31
Hawaii,0,2015-10-31
Idaho,0,2015-10-31
Illinois,21,2015-10-31
Indiana,24,2015-10-31
Iowa,38,2015-10-31
Kansas,0,2015-10-31
Kentucky,0,2015-10-31
Louisiana,0,2015-10-31
Maine,0,2015-10-31
Maryland,0,2015-10-31
Massachusetts,0,2015-10-31
Michigan,21,2015-10-31
Minnesota,18,2015-10-31
Mississippi,0,2015-10-31
Missouri,0,2015-10-31
Montana,0,2015-10-31
Nebraska,0,2015-10-31
Nevada,0,2015-10-31
New Hampshire,0,2015-10-31
New Jersey,32,2015-10-31
New Mexico,76,2015-10-31
New York,15,2015-10-31
North Carolina,30,2015-10-31
North Dakota,0,2015-10-31
Ohio,11,2015-10-31
Oklahoma,0,2015-10-31
Oregon,100,2015-10-31
Pennsylvania,0,2015-10-31
Rhode Island,0,2015-10-31
South Carolina,0,2015-10-31
South Dakota,0,2015-10-31
Tennessee,38,2015-10-31
Texas,22,2015-10-31
Utah,0,2015-10-31
Vermont,0,2015-10-31
Virginia,36,2015-10-31
Washington,13,2015-10-31
West Virginia,0,2015-10-31
Wisconsin,0,2015-10-31
Wyoming,0,2015-10-31
Alabama,16,2015-11-30
Alaska,0,2015-11-30
Arizona,7,2015-11-30
Arkansas,0,2015-11-30
California,12,2015-11-30
Colorado,25,2015-11-30
Connecticut,13,2015-11-30
Delaware,0,2015-11-30
District of Columbia,17,2015-11-30
Florida,21,2015-11-30
Georgia,7,2015-11-30
Hawaii,0,2015-11-30
Idaho,0,2015-11-30
Illinois,19,2015-11-30
Indiana,0,2015-11-30
Iowa,0,2015-11-30
Kansas,0,2015-11-30
Kentucky,32,2015-11-30
Louisiana,0,2015-11-30
Maine,0,2015-11-30
Maryland,9,2015-11-30
Massachusetts,0,2015-11-30
Michigan,4,2015-11-30
Minnesota,0,2015-11-30
Mississippi,0,2015-11-30
Missouri,9,2015-11-30
Montana,55,2015-11-30
Nebraska,0,2015-11-30
Nevada,15,2015-11-30
New Hampshire,0,2015-11-30
New Jersey,5,2015-11-30
New Mexico,0,2015-11-30
New York,14,2015-11-30
North Carolina,9,2015-11-30
North Dakota,0,2015-11-30
Ohio,5,2015-11-30
Oklahoma,0,2015-11-30
Oregon,34,2015-11-30
Pennsylvania,13,2015-11-30
Rhode Island,39,2015-11-30
South Carolina,0,2015-11-30
South Dakota,0,2015-11-30
Tennessee,0,2015-11-30
Texas,9,2015-11-30
Utah,17,2015-11-30
Vermont,0,2015-11-30
Virginia,5,2015-11-30
Washington,6,2015-11-30
West Virginia,0,2015-11-30
Wisconsin,8,2015-11-30
Wyoming,100,2015-11-30
Alabama,21,2015-12-31
Alaska,0,2015-12-31
Arizona,25,2015-12-31
Arkansas,38,2015-12-31
California,28,2015-12-31
Colorado,39,2015-12-31
Connecticut,41,2015-12-31
Delaware,0,2015-12-31
District of Columbia,0,2015-12-31
Florida,14,2015-12-31
Georgia,20,2015-12-31
Hawaii,0,2015-12-31
Idaho,0,2015-12-31
Illinois,25,2015-12-31
Indiana,29,2015-12-31
Iowa,0,2015-12-31
Kansas,52,2015-12-31
Kentucky,0,2015-12-31
Louisiana,23,2015-12-31
Maine,0,2015-12-31
Maryland,13,2015-12-31
Massachusetts,53,2015-12-31
Michigan,24,2015-12-31
Minnesota,0,2015-12-31
Mississippi,0,2015-12-31
Missouri,14,2015-12-31
Montana,100,2015-12-31
Nebraska,0,2015-12-31
Nevada,0,2015-12-31
New Hampshire,62,2015-12-31
New Jersey,17,2015-12-31
New Mexico,51,2015-12-31
New York,22,2015-12-31
North Carolina,22,2015-12-31
North Dakota,0,2015-12-31
Ohio,0,2015-12-31
Oklahoma,28,2015-12-31
Oregon,52,2015-12-31
Pennsylvania,19,2015-12-31
Rhode Island,0,2015-12-31
South Carolina,39,2015-12-31
South Dakota,0,2015-12-31
Tennessee,0,2015-12-31
Texas,13,2015-12-31
Utah,27,2015-12-31
Vermont,0,2015-12-31
Virginia,18,2015-12-31
Washington,20,2015-12-31
West Virginia,0,2015-12-31
