geoName,redfin,year
Oklahoma,1,2018-09-30
Oregon,66,2018-09-30
Pennsylvania,8,2018-09-30
Rhode Island,20,2018-09-30
South Carolina,3,2018-09-30
South Dakota,0,2018-09-30
Tennessee,5,2018-09-30
Texas,6,2018-09-30
Utah,4,2018-09-30
Vermont,0,2018-09-30
Virginia,24,2018-09-30
Washington,100,2018-09-30
West Virginia,0,2018-09-30
Wisconsin,9,2018-09-30
Wyoming,0,2018-09-30
Alabama,0,2018-10-31
Alaska,17,2018-10-31
Arizona,20,2018-10-31
Arkansas,7,2018-10-31
California,39,2018-10-31
Colorado,29,2018-10-31
Connecticut,3,2018-10-31
Delaware,6,2018-10-31
District of Columbia,73,2018-10-31
Florida,6,2018-10-31
Georgia,7,2018-10-31
Hawaii,4,2018-10-31
Idaho,7,2018-10-31
Illinois,27,2018-10-31
Indiana,2,2018-10-31
Iowa,2,2018-10-31
Kansas,2,2018-10-31
Kentucky,3,2018-10-31
Louisiana,1,2018-10-31
Maine,0,2018-10-31
Maryland,48,2018-10-31
Massachusetts,26,2018-10-31
Michigan,5,2018-10-31
Minnesota,5,2018-10-31
Mississippi,0,2018-10-31
Missouri,4,2018-10-31
Montana,0,2018-10-31
Nebraska,11,2018-10-31
Nevada,17,2018-10-31
New Hampshire,16,2018-10-31
New Jersey,10,2018-10-31
New Mexico,9,2018-10-31
New York,9,2018-10-31
North Carolina,7,2018-10-31
North Dakota,0,2018-10-31
Ohio,6,2018-10-31
Oklahoma,2,2018-10-31
Oregon,43,2018-10-31
Pennsylvania,6,2018-10-31
Rhode Island,9,2018-10-31
South Carolina,1,2018-10-31
South Dakota,0,2018-10-31
Tennessee,9,2018-10-31
Texas,9,2018-10-31
Utah,3,2018-10-31
Vermont,0,2018-10-31
Virginia,27,2018-10-31
Washington,100,2018-10-31
West Virginia,8,2018-10-31
Wisconsin,5,2018-10-31
Wyoming,0,2018-10-31
Alabama,1,2018-11-30
Alaska,11,2018-11-30
Arizona,24,2018-11-30
Arkansas,5,2018-11-30
California,46,2018-11-30
Colorado,15,2018-11-30
Connecticut,4,2018-11-30
Delaware,6,2018-11-30
District of Columbia,51,2018-11-30
Florida,9,2018-11-30
Georgia,8,2018-11-30
Hawaii,22,2018-11-30
Idaho,12,2018-11-30
Illinois,35,2018-11-30
Indiana,3,2018-11-30
Iowa,2,2018-11-30
Kansas,5,2018-11-30
Kentucky,2,2018-11-30
Louisiana,5,2018-11-30
Maine,0,2018-11-30
Maryland,46,2018-11-30
Massachusetts,28,2018-11-30
Michigan,5,2018-11-30
Minnesota,11,2018-11-30
Mississippi,0,2018-11-30
Missouri,7,2018-11-30
Montana,0,2018-11-30
Nebraska,3,2018-11-30
Nevada,11,2018-11-30
New Hampshire,4,2018-11-30
New Jersey,6,2018-11-30
New Mexico,7,2018-11-30
New York,11,2018-11-30
North Carolina,10,2018-11-30
North Dakota,0,2018-11-30
Ohio,7,2018-11-30
Oklahoma,4,2018-11-30
Oregon,46,2018-11-30
Pennsylvania,8,2018-11-30
Rhode Island,5,2018-11-30
South Carolina,5,2018-11-30
South Dakota,0,2018-11-30
Tennessee,7,2018-11-30
Texas,9,2018-11-30
Utah,11,2018-11-30
Vermont,0,2018-11-30
Virginia,24,2018-11-30
Washington,100,2018-11-30
West Virginia,14,2018-11-30
Wisconsin,3,2018-11-30
Wyoming,0,2018-11-30
Alabama,2,2018-12-31
Alaska,0,2018-12-31
Arizona,16,2018-12-31
Arkansas,4,2018-12-31
California,43,2018-12-31
Colorado,20,2018-12-31
Connecticut,3,2018-12-31
Delaware,5,2018-12-31
District of Columbia,75,2018-12-31
Florida,8,2018-12-31
Georgia,6,2018-12-31
Hawaii,20,2018-12-31
Idaho,6,2018-12-31
Illinois,41,2018-12-31
Indiana,4,2018-12-31
Iowa,0,2018-12-31
Kansas,3,2018-12-31
Kentucky,2,2018-12-31
Louisiana,7,2018-12-31
Maine,11,2018-12-31
Maryland,38,2018-12-31
Massachusetts,33,2018-12-31
Michigan,6,2018-12-31
Minnesota,9,2018-12-31
Mississippi,0,2018-12-31
Missouri,3,2018-12-31
Montana,0,2018-12-31
Nebraska,0,2018-12-31
Nevada,17,2018-12-31
New Hampshire,13,2018-12-31
New Jersey,6,2018-12-31
New Mexico,2,2018-12-31
New York,7,2018-12-31
North Carolina,9,2018-12-31
North Dakota,7,2018-12-31
Ohio,4,2018-12-31
Oklahoma,3,2018-12-31
Oregon,42,2018-12-31
Pennsylvania,7,2018-12-31
Rhode Island,4,2018-12-31
South Carolina,4,2018-12-31
South Dakota,0,2018-12-31
Tennessee,8,2018-12-31
Texas,9,2018-12-31
Utah,9,2018-12-31
Vermont,0,2018-12-31
Virginia,22,2018-12-31
Washington,100,2018-12-31
West Virginia,3,2018-12-31
Wisconsin,8,2018-12-31
Wyoming,0,2018-12-31
Alabama,3,2019-01-31
Alaska,9,2019-01-31
Arizona,26,2019-01-31
Arkansas,12,2019-01-31
California,47,2019-01-31
Colorado,32,2019-01-31
Connecticut,4,2019-01-31
Delaware,10,2019-01-31
District of Columbia,53,2019-01-31
Florida,11,2019-01-31
Georgia,12,2019-01-31
Hawaii,21,2019-01-31
Idaho,6,2019-01-31
Illinois,41,2019-01-31
Indiana,4,2019-01-31
Iowa,2,2019-01-31
Kansas,4,2019-01-31
Kentucky,5,2019-01-31
Louisiana,2,2019-01-31
Maine,8,2019-01-31
Maryland,64,2019-01-31
Massachusetts,37,2019-01-31
Michigan,10,2019-01-31
Minnesota,10,2019-01-31
Mississippi,0,2019-01-31
Missouri,5,2019-01-31
Montana,11,2019-01-31
Nebraska,2,2019-01-31
Nevada,26,2019-01-31
New Hampshire,14,2019-01-31
New Jersey,8,2019-01-31
New Mexico,10,2019-01-31
New York,9,2019-01-31
North Carolina,12,2019-01-31
North Dakota,0,2019-01-31
Ohio,5,2019-01-31
Oklahoma,6,2019-01-31
Oregon,47,2019-01-31
Pennsylvania,14,2019-01-31
Rhode Island,12,2019-01-31
South Carolina,7,2019-01-31
South Dakota,0,2019-01-31
Tennessee,13,2019-01-31
Texas,14,2019-01-31
Utah,7,2019-01-31
Vermont,8,2019-01-31
Virginia,29,2019-01-31
Washington,100,2019-01-31
West Virginia,4,2019-01-31
Wisconsin,10,2019-01-31
Wyoming,0,2019-01-31
Alabama,3,2019-02-28
Alaska,0,2019-02-28
Arizona,23,2019-02-28
Arkansas,6,2019-02-28
California,44,2019-02-28
Colorado,35,2019-02-28
Connecticut,4,2019-02-28
Delaware,12,2019-02-28
District of Columbia,51,2019-02-28
Florida,8,2019-02-28
Georgia,11,2019-02-28
Hawaii,13,2019-02-28
Idaho,10,2019-02-28
Illinois,41,2019-02-28
Indiana,2,2019-02-28
Iowa,3,2019-02-28
Kansas,7,2019-02-28
Kentucky,5,2019-02-28
Louisiana,2,2019-02-28
Maine,20,2019-02-28
Maryland,57,2019-02-28
Massachusetts,29,2019-02-28
Michigan,8,2019-02-28
Minnesota,8,2019-02-28
Mississippi,0,2019-02-28
Missouri,5,2019-02-28
Montana,9,2019-02-28
Nebraska,7,2019-02-28
Nevada,21,2019-02-28
New Hampshire,5,2019-02-28
New Jersey,9,2019-02-28
New Mexico,4,2019-02-28
New York,10,2019-02-28
North Carolina,11,2019-02-28
North Dakota,0,2019-02-28
Ohio,7,2019-02-28
Oklahoma,5,2019-02-28
Oregon,55,2019-02-28
Pennsylvania,9,2019-02-28
Rhode Island,21,2019-02-28
South Carolina,10,2019-02-28
South Dakota,0,2019-02-28
Tennessee,19,2019-02-28
Texas,9,2019-02-28
Utah,3,2019-02-28
Vermont,0,2019-02-28
Virginia,32,2019-02-28
Washington,100,2019-02-28
West Virginia,3,2019-02-28
Wisconsin,5,2019-02-28
Wyoming,16,2019-02-28
Alabama,2,2019-03-31
Alaska,12,2019-03-31
Arizona,23,2019-03-31
Arkansas,4,2019-03-31
California,42,2019-03-31
Colorado,30,2019-03-31
Connecticut,2,2019-03-31
Delaware,4,2019-03-31
District of Columbia,53,2019-03-31
Florida,7,2019-03-31
Georgia,12,2019-03-31
Hawaii,23,2019-03-31
Idaho,11,2019-03-31
Illinois,39,2019-03-31
Indiana,5,2019-03-31
Iowa,5,2019-03-31
Kansas,1,2019-03-31
Kentucky,2,2019-03-31
Louisiana,1,2019-03-31
Maine,3,2019-03-31
Maryland,65,2019-03-31
Massachusetts,38,2019-03-31
Michigan,7,2019-03-31
Minnesota,12,2019-03-31
Mississippi,0,2019-03-31
Missouri,7,2019-03-31
Montana,12,2019-03-31
Nebraska,7,2019-03-31
Nevada,22,2019-03-31
New Hampshire,8,2019-03-31
New Jersey,5,2019-03-31
New Mexico,9,2019-03-31
New York,8,2019-03-31
North Carolina,10,2019-03-31
North Dakota,0,2019-03-31
Ohio,4,2019-03-31
Oklahoma,6,2019-03-31
Oregon,51,2019-03-31
Pennsylvania,11,2019-03-31
Rhode Island,17,2019-03-31
South Carolina,7,2019-03-31
South Dakota,0,2019-03-31
Tennessee,8,2019-03-31
Texas,8,2019-03-31
Utah,6,2019-03-31
Vermont,0,2019-03-31
Virginia,26,2019-03-31
Washington,100,2019-03-31
West Virginia,5,2019-03-31
Wisconsin,8,2019-03-31
Wyoming,15,2019-03-31
Alabama,1,2019-04-30
Alaska,0,2019-04-30
Arizona,19,2019-04-30
Arkansas,2,2019-04-30
California,37,2019-04-30
Colorado,27,2019-04-30
Connecticut,6,2019-04-30
Delaware,9,2019-04-30
District of Columbia,43,2019-04-30
Florida,7,2019-04-30
Georgia,9,2019-04-30
Hawaii,15,2019-04-30
Idaho,8,2019-04-30
Illinois,35,2019-04-30
Indiana,8,2019-04-30
Iowa,1,2019-04-30
Kansas,1,2019-04-30
Kentucky,2,2019-04-30
Louisiana,5,2019-04-30
Maine,2,2019-04-30
Maryland,48,2019-04-30
Massachusetts,27,2019-04-30
Michigan,7,2019-04-30
Minnesota,13,2019-04-30
Mississippi,0,2019-04-30
Missouri,5,2019-04-30
Montana,0,2019-04-30
Nebraska,1,2019-04-30
Nevada,22,2019-04-30
New Hampshire,15,2019-04-30
New Jersey,7,2019-04-30
New Mexico,8,2019-04-30
New York,8,2019-04-30
North Carolina,9,2019-04-30
North Dakota,0,2019-04-30
Ohio,4,2019-04-30
Oklahoma,5,2019-04-30
Oregon,44,2019-04-30
Pennsylvania,7,2019-04-30
Rhode Island,14,2019-04-30
South Carolina,5,2019-04-30
South Dakota,0,2019-04-30
Tennessee,7,2019-04-30
Texas,11,2019-04-30
Utah,10,2019-04-30
Vermont,10,2019-04-30
Virginia,20,2019-04-30
Washington,100,2019-04-30
West Virginia,7,2019-04-30
Wisconsin,6,2019-04-30
Wyoming,0,2019-04-30
Alabama,2,2019-05-31
Alaska,5,2019-05-31
Arizona,21,2019-05-31
Arkansas,7,2019-05-31
California,39,2019-05-31
Colorado,31,2019-05-31
Connecticut,3,2019-05-31
Delaware,14,2019-05-31
District of Columbia,33,2019-05-31
Florida,7,2019-05-31
Georgia,8,2019-05-31
Hawaii,12,2019-05-31
Idaho,7,2019-05-31
Illinois,36,2019-05-31
Indiana,6,2019-05-31
Iowa,1,2019-05-31
Kansas,0,2019-05-31
Kentucky,3,2019-05-31
Louisiana,6,2019-05-31
Maine,5,2019-05-31
Maryland,48,2019-05-31
Massachusetts,27,2019-05-31
Michigan,8,2019-05-31
Minnesota,7,2019-05-31
Mississippi,2,2019-05-31
Missouri,4,2019-05-31
Montana,4,2019-05-31
Nebraska,2,2019-05-31
Nevada,21,2019-05-31
New Hampshire,12,2019-05-31
New Jersey,7,2019-05-31
New Mexico,12,2019-05-31
New York,9,2019-05-31
North Carolina,9,2019-05-31
North Dakota,0,2019-05-31
Ohio,5,2019-05-31
Oklahoma,4,2019-05-31
Oregon,59,2019-05-31
Pennsylvania,10,2019-05-31
Rhode Island,11,2019-05-31
South Carolina,4,2019-05-31
South Dakota,0,2019-05-31
Tennessee,8,2019-05-31
Texas,8,2019-05-31
Utah,10,2019-05-31
Vermont,0,2019-05-31
Virginia,29,2019-05-31
Washington,100,2019-05-31
West Virginia,5,2019-05-31
Wisconsin,7,2019-05-31
Wyoming,7,2019-05-31
Alabama,2,2019-06-30
Alaska,0,2019-06-30
Arizona,16,2019-06-30
Arkansas,2,2019-06-30
California,41,2019-06-30
Colorado,26,2019-06-30
Connecticut,3,2019-06-30
Delaware,11,2019-06-30
District of Columbia,57,2019-06-30
Florida,8,2019-06-30
Georgia,9,2019-06-30
Hawaii,16,2019-06-30
Idaho,5,2019-06-30
Illinois,35,2019-06-30
Indiana,5,2019-06-30
Iowa,0,2019-06-30
Kansas,1,2019-06-30
Kentucky,2,2019-06-30
Louisiana,5,2019-06-30
Maine,10,2019-06-30
Maryland,52,2019-06-30
Massachusetts,28,2019-06-30
Michigan,6,2019-06-30
Minnesota,7,2019-06-30
Mississippi,2,2019-06-30
Missouri,5,2019-06-30
Montana,0,2019-06-30
Nebraska,2,2019-06-30
Nevada,19,2019-06-30
New Hampshire,8,2019-06-30
New Jersey,7,2019-06-30
New Mexico,4,2019-06-30
New York,8,2019-06-30
North Carolina,8,2019-06-30
North Dakota,5,2019-06-30
Ohio,5,2019-06-30
Oklahoma,2,2019-06-30
Oregon,60,2019-06-30
Pennsylvania,13,2019-06-30
Rhode Island,12,2019-06-30
South Carolina,4,2019-06-30
South Dakota,5,2019-06-30
Tennessee,11,2019-06-30
Texas,9,2019-06-30
Utah,11,2019-06-30
Vermont,6,2019-06-30
Virginia,26,2019-06-30
Washington,100,2019-06-30
West Virginia,5,2019-06-30
Wisconsin,7,2019-06-30
Wyoming,0,2019-06-30
Alabama,3,2019-07-31
Alaska,0,2019-07-31
Arizona,20,2019-07-31
Arkansas,2,2019-07-31
California,42,2019-07-31
Colorado,22,2019-07-31
Connecticut,5,2019-07-31
Delaware,15,2019-07-31
District of Columbia,65,2019-07-31
Florida,7,2019-07-31
Georgia,12,2019-07-31
Hawaii,13,2019-07-31
Idaho,7,2019-07-31
Illinois,43,2019-07-31
Indiana,4,2019-07-31
Iowa,3,2019-07-31
Kansas,1,2019-07-31
Kentucky,2,2019-07-31
Louisiana,2,2019-07-31
Maine,8,2019-07-31
Maryland,45,2019-07-31
Massachusetts,35,2019-07-31
Michigan,6,2019-07-31
Minnesota,9,2019-07-31
Mississippi,0,2019-07-31
Missouri,5,2019-07-31
Montana,4,2019-07-31
Nebraska,4,2019-07-31
Nevada,24,2019-07-31
New Hampshire,16,2019-07-31
New Jersey,5,2019-07-31
New Mexico,9,2019-07-31
New York,8,2019-07-31
North Carolina,7,2019-07-31
North Dakota,0,2019-07-31
Ohio,7,2019-07-31
Oklahoma,7,2019-07-31
Oregon,61,2019-07-31
Pennsylvania,10,2019-07-31
Rhode Island,10,2019-07-31
South Carolina,7,2019-07-31
South Dakota,0,2019-07-31
Tennessee,6,2019-07-31
Texas,10,2019-07-31
Utah,10,2019-07-31
Vermont,0,2019-07-31
Virginia,20,2019-07-31
Washington,100,2019-07-31
West Virginia,6,2019-07-31
Wisconsin,5,2019-07-31
Wyoming,0,2019-07-31
Alabama,3,2019-08-31
Alaska,0,2019-08-31
Arizona,20,2019-08-31
Arkansas,2,2019-08-31
California,43,2019-08-31
Colorado,20,2019-08-31
Connecticut,7,2019-08-31
Delaware,12,2019-08-31
District of Columbia,58,2019-08-31
Florida,8,2019-08-31
Georgia,9,2019-08-31
Hawaii,9,2019-08-31
Idaho,3,2019-08-31
Illinois,33,2019-08-31
Indiana,4,2019-08-31
Iowa,3,2019-08-31
Kansas,1,2019-08-31
Kentucky,0,2019-08-31
Louisiana,3,2019-08-31
Maine,9,2019-08-31
Maryland,49,2019-08-31
Massachusetts,26,2019-08-31
Michigan,5,2019-08-31
Minnesota,12,2019-08-31
Mississippi,2,2019-08-31
Missouri,3,2019-08-31
Montana,4,2019-08-31
Nebraska,0,2019-08-31
Nevada,19,2019-08-31
New Hampshire,14,2019-08-31
New Jersey,5,2019-08-31
New Mexico,4,2019-08-31
New York,9,2019-08-31
North Carolina,9,2019-08-31
North Dakota,0,2019-08-31
Ohio,8,2019-08-31
Oklahoma,1,2019-08-31
Oregon,47,2019-08-31
Pennsylvania,14,2019-08-31
Rhode Island,6,2019-08-31
South Carolina,3,2019-08-31
South Dakota,0,2019-08-31
Tennessee,11,2019-08-31
Texas,8,2019-08-31
Utah,6,2019-08-31
Vermont,0,2019-08-31
Virginia,20,2019-08-31
Washington,100,2019-08-31
West Virginia,3,2019-08-31
Wisconsin,7,2019-08-31
Wyoming,0,2019-08-31
Alabama,3,2019-09-30
Alaska,0,2019-09-30
Arizona,25,2019-09-30
Arkansas,5,2019-09-30
California,42,2019-09-30
Colorado,19,2019-09-30
Connecticut,5,2019-09-30
Delaware,17,2019-09-30
District of Columbia,55,2019-09-30
Florida,8,2019-09-30
Georgia,9,2019-09-30
Hawaii,3,2019-09-30
Idaho,5,2019-09-30
Illinois,33,2019-09-30
Indiana,3,2019-09-30
Iowa,1,2019-09-30
Kansas,5,2019-09-30
Kentucky,4,2019-09-30
Louisiana,5,2019-09-30
Maine,16,2019-09-30
Maryland,60,2019-09-30
Massachusetts,20,2019-09-30
Michigan,7,2019-09-30
Minnesota,7,2019-09-30
Mississippi,2,2019-09-30
Missouri,5,2019-09-30
Montana,0,2019-09-30
Nebraska,2,2019-09-30
Nevada,18,2019-09-30
New Hampshire,15,2019-09-30
New Jersey,5,2019-09-30
New Mexico,4,2019-09-30
New York,7,2019-09-30
North Carolina,9,2019-09-30
North Dakota,0,2019-09-30
Ohio,6,2019-09-30
Oklahoma,6,2019-09-30
Oregon,47,2019-09-30
Pennsylvania,10,2019-09-30
Rhode Island,13,2019-09-30
South Carolina,7,2019-09-30
South Dakota,0,2019-09-30
Tennessee,15,2019-09-30
Texas,8,2019-09-30
Utah,9,2019-09-30
Vermont,0,2019-09-30
Virginia,26,2019-09-30
Washington,100,2019-09-30
West Virginia,9,2019-09-30
Wisconsin,9,2019-09-30
Wyoming,0,2019-09-30
Alabama,1,2019-10-31
Alaska,7,2019-10-31
Arizona,18,2019-10-31
Arkansas,2,2019-10-31
California,40,2019-10-31
Colorado,21,2019-10-31
Connecticut,4,2019-10-31
Delaware,5,2019-10-31
District of Columbia,48,2019-10-31
Florida,6,2019-10-31
Georgia,9,2019-10-31
Hawaii,17,2019-10-31
Idaho,6,2019-10-31
Illinois,34,2019-10-31
Indiana,6,2019-10-31
Iowa,2,2019-10-31
Kansas,2,2019-10-31
Kentucky,2,2019-10-31
Louisiana,3,2019-10-31
Maine,0,2019-10-31
Maryland,46,2019-10-31
Massachusetts,29,2019-10-31
Michigan,6,2019-10-31
Minnesota,11,2019-10-31
Mississippi,0,2019-10-31
Missouri,6,2019-10-31
Montana,0,2019-10-31
Nebraska,0,2019-10-31
Nevada,13,2019-10-31
New Hampshire,3,2019-10-31
New Jersey,6,2019-10-31
New Mexico,16,2019-10-31
New York,7,2019-10-31
North Carolina,6,2019-10-31
North Dakota,0,2019-10-31
Ohio,5,2019-10-31
Oklahoma,5,2019-10-31
Oregon,52,2019-10-31
Pennsylvania,7,2019-10-31
Rhode Island,4,2019-10-31
South Carolina,4,2019-10-31
South Dakota,0,2019-10-31
Tennessee,6,2019-10-31
Texas,9,2019-10-31
Utah,8,2019-10-31
Vermont,8,2019-10-31
Virginia,25,2019-10-31
Washington,100,2019-10-31
West Virginia,7,2019-10-31
Wisconsin,7,2019-10-31
Wyoming,0,2019-10-31
Alabama,4,2019-11-30
Alaska,10,2019-11-30
Arizona,21,2019-11-30
Arkansas,5,2019-11-30
California,51,2019-11-30
Colorado,17,2019-11-30
Connecticut,14,2019-11-30
Delaware,31,2019-11-30
District of Columbia,100,2019-11-30
Florida,12,2019-11-30
Georgia,9,2019-11-30
Hawaii,17,2019-11-30
Idaho,4,2019-11-30
Illinois,47,2019-11-30
Indiana,6,2019-11-30
Iowa,0,2019-11-30
Kansas,2,2019-11-30
Kentucky,6,2019-11-30
Louisiana,3,2019-11-30
Maine,14,2019-11-30
Maryland,57,2019-11-30
Massachusetts,29,2019-11-30
Michigan,8,2019-11-30
Minnesota,10,2019-11-30
Mississippi,3,2019-11-30
Missouri,6,2019-11-30
Montana,0,2019-11-30
Nebraska,3,2019-11-30
Nevada,23,2019-11-30
New Hampshire,34,2019-11-30
New Jersey,8,2019-11-30
New Mexico,3,2019-11-30
New York,11,2019-11-30
North Carolina,6,2019-11-30
North Dakota,8,2019-11-30
Ohio,6,2019-11-30
Oklahoma,7,2019-11-30
Oregon,54,2019-11-30
Pennsylvania,11,2019-11-30
Rhode Island,14,2019-11-30
South Carolina,7,2019-11-30
South Dakota,0,2019-11-30
Tennessee,18,2019-11-30
Texas,10,2019-11-30
Utah,5,2019-11-30
Vermont,10,2019-11-30
Virginia,19,2019-11-30
Washington,85,2019-11-30
West Virginia,4,2019-11-30
Wisconsin,8,2019-11-30
Wyoming,0,2019-11-30
Alabama,2,2019-12-31
Alaska,8,2019-12-31
Arizona,20,2019-12-31
Arkansas,0,2019-12-31
California,47,2019-12-31
Colorado,24,2019-12-31
Connecticut,7,2019-12-31
Delaware,13,2019-12-31
District of Columbia,74,2019-12-31
Florida,9,2019-12-31
Georgia,10,2019-12-31
Hawaii,30,2019-12-31
Idaho,8,2019-12-31
Illinois,48,2019-12-31
Indiana,9,2019-12-31
Iowa,3,2019-12-31
Kansas,6,2019-12-31
Kentucky,7,2019-12-31
Louisiana,4,2019-12-31
Maine,3,2019-12-31
Maryland,53,2019-12-31
Massachusetts,28,2019-12-31
Michigan,7,2019-12-31
Minnesota,14,2019-12-31
Mississippi,0,2019-12-31
Missouri,8,2019-12-31
Montana,0,2019-12-31
Nebraska,2,2019-12-31
Nevada,20,2019-12-31
New Hampshire,15,2019-12-31
New Jersey,12,2019-12-31
New Mexico,4,2019-12-31
New York,11,2019-12-31
North Carolina,7,2019-12-31
North Dakota,0,2019-12-31
Ohio,7,2019-12-31
Oklahoma,4,2019-12-31
Oregon,55,2019-12-31
Pennsylvania,10,2019-12-31
Rhode Island,7,2019-12-31
South Carolina,7,2019-12-31
South Dakota,6,2019-12-31
Tennessee,7,2019-12-31
Texas,11,2019-12-31
Utah,9,2019-12-31
Vermont,0,2019-12-31
Virginia,30,2019-12-31
Washington,100,2019-12-31
West Virginia,6,2019-12-31
Wisconsin,11,2019-12-31
Wyoming,0,2019-12-31
Alabama,3,2020-01-31
Alaska,0,2020-01-31
Arizona,23,2020-01-31
Arkansas,3,2020-01-31
California,44,2020-01-31
Colorado,21,2020-01-31
Connecticut,6,2020-01-31
Delaware,15,2020-01-31
District of Columbia,55,2020-01-31
Florida,9,2020-01-31
Georgia,12,2020-01-31
Hawaii,28,2020-01-31
Idaho,9,2020-01-31
Illinois,40,2020-01-31
Indiana,7,2020-01-31
Iowa,2,2020-01-31
Kansas,4,2020-01-31
Kentucky,6,2020-01-31
Louisiana,2,2020-01-31
Maine,8,2020-01-31
Maryland,48,2020-01-31
Massachusetts,28,2020-01-31
Michigan,6,2020-01-31
Minnesota,9,2020-01-31
Mississippi,2,2020-01-31
Missouri,8,2020-01-31
Montana,0,2020-01-31
Nebraska,3,2020-01-31
Nevada,27,2020-01-31
New Hampshire,18,2020-01-31
New Jersey,11,2020-01-31
New Mexico,3,2020-01-31
New York,9,2020-01-31
North Carolina,9,2020-01-31
North Dakota,0,2020-01-31
Ohio,5,2020-01-31
Oklahoma,6,2020-01-31
Oregon,51,2020-01-31
Pennsylvania,9,2020-01-31
Rhode Island,14,2020-01-31
South Carolina,2,2020-01-31
South Dakota,0,2020-01-31
Tennessee,7,2020-01-31
Texas,11,2020-01-31
Utah,4,2020-01-31
Vermont,0,2020-01-31
Virginia,27,2020-01-31
Washington,100,2020-01-31
West Virginia,5,2020-01-31
Wisconsin,7,2020-01-31
Wyoming,0,2020-01-31
Alabama,0,2020-02-29
Alaska,0,2020-02-29
Arizona,18,2020-02-29
Arkansas,8,2020-02-29
California,52,2020-02-29
Colorado,24,2020-02-29
Connecticut,2,2020-02-29
Delaware,9,2020-02-29
District of Columbia,99,2020-02-29
Florida,10,2020-02-29
Georgia,13,2020-02-29
Hawaii,18,2020-02-29
Idaho,5,2020-02-29
Illinois,52,2020-02-29
Indiana,5,2020-02-29
Iowa,1,2020-02-29
Kansas,0,2020-02-29
Kentucky,6,2020-02-29
Louisiana,4,2020-02-29
Maine,10,2020-02-29
Maryland,58,2020-02-29
Massachusetts,37,2020-02-29
Michigan,8,2020-02-29
Minnesota,10,2020-02-29
Mississippi,2,2020-02-29
Missouri,3,2020-02-29
Montana,0,2020-02-29
Nebraska,4,2020-02-29
Nevada,18,2020-02-29
New Hampshire,12,2020-02-29
New Jersey,7,2020-02-29
New Mexico,4,2020-02-29
New York,8,2020-02-29
North Carolina,10,2020-02-29
North Dakota,0,2020-02-29
Ohio,6,2020-02-29
Oklahoma,1,2020-02-29
Oregon,60,2020-02-29
Pennsylvania,12,2020-02-29
Rhode Island,23,2020-02-29
South Carolina,8,2020-02-29
South Dakota,0,2020-02-29
Tennessee,9,2020-02-29
Texas,13,2020-02-29
Utah,16,2020-02-29
Vermont,0,2020-02-29
Virginia,32,2020-02-29
Washington,100,2020-02-29
West Virginia,0,2020-02-29
Wisconsin,10,2020-02-29
Wyoming,0,2020-02-29
Alabama,2,2020-03-31
Alaska,12,2020-03-31
Arizona,20,2020-03-31
Arkansas,6,2020-03-31
California,43,2020-03-31
Colorado,22,2020-03-31
Connecticut,2,2020-03-31
Delaware,0,2020-03-31
District of Columbia,53,2020-03-31
Florida,8,2020-03-31
Georgia,9,2020-03-31
Hawaii,16,2020-03-31
Idaho,6,2020-03-31
Illinois,46,2020-03-31
Indiana,3,2020-03-31
Iowa,2,2020-03-31
Kansas,5,2020-03-31
Kentucky,3,2020-03-31
Louisiana,4,2020-03-31
Maine,13,2020-03-31
Maryland,55,2020-03-31
Massachusetts,27,2020-03-31
Michigan,3,2020-03-31
Minnesota,8,2020-03-31
Mississippi,2,2020-03-31
Missouri,5,2020-03-31
Montana,7,2020-03-31
Nebraska,2,2020-03-31
Nevada,19,2020-03-31
New Hampshire,7,2020-03-31
New Jersey,6,2020-03-31
New Mexico,13,2020-03-31
New York,5,2020-03-31
North Carolina,7,2020-03-31
North Dakota,0,2020-03-31
Ohio,5,2020-03-31
Oklahoma,3,2020-03-31
Oregon,47,2020-03-31
Pennsylvania,6,2020-03-31
Rhode Island,5,2020-03-31
South Carolina,9,2020-03-31
South Dakota,0,2020-03-31
Tennessee,12,2020-03-31
Texas,8,2020-03-31
Utah,9,2020-03-31
Vermont,5,2020-03-31
Virginia,29,2020-03-31
Washington,100,2020-03-31
West Virginia,5,2020-03-31
Wisconsin,5,2020-03-31
Wyoming,0,2020-03-31
Alabama,3,2020-04-30
Alaska,0,2020-04-30
Arizona,22,2020-04-30
Arkansas,4,2020-04-30
California,52,2020-04-30
Colorado,27,2020-04-30
Connecticut,3,2020-04-30
Delaware,18,2020-04-30
District of Columbia,37,2020-04-30
Florida,8,2020-04-30
Georgia,11,2020-04-30
Hawaii,9,2020-04-30
Idaho,10,2020-04-30
Illinois,44,2020-04-30
Indiana,5,2020-04-30
Iowa,2,2020-04-30
Kansas,7,2020-04-30
Kentucky,4,2020-04-30
Louisiana,6,2020-04-30
Maine,14,2020-04-30
Maryland,49,2020-04-30
Massachusetts,31,2020-04-30
Michigan,7,2020-04-30
Minnesota,12,2020-04-30
Mississippi,1,2020-04-30
Missouri,6,2020-04-30
Montana,0,2020-04-30
Nebraska,5,2020-04-30
Nevada,18,2020-04-30
New Hampshire,6,2020-04-30
New Jersey,9,2020-04-30
New Mexico,2,2020-04-30
New York,8,2020-04-30
North Carolina,7,2020-04-30
North Dakota,4,2020-04-30
Ohio,8,2020-04-30
Oklahoma,8,2020-04-30
