geoName,Broker,year
Connecticut,0,2010-07-31
Delaware,0,2010-07-31
District of Columbia,53,2010-07-31
Florida,5,2010-07-31
Georgia,22,2010-07-31
Hawaii,0,2010-07-31
Idaho,100,2010-07-31
Illinois,15,2010-07-31
Indiana,0,2010-07-31
Iowa,0,2010-07-31
Kansas,37,2010-07-31
Kentucky,30,2010-07-31
Louisiana,0,2010-07-31
Maine,0,2010-07-31
Maryland,0,2010-07-31
Massachusetts,24,2010-07-31
Michigan,13,2010-07-31
Minnesota,15,2010-07-31
Mississippi,0,2010-07-31
Missouri,37,2010-07-31
Montana,0,2010-07-31
Nebraska,64,2010-07-31
Nevada,0,2010-07-31
New Hampshire,70,2010-07-31
New Jersey,28,2010-07-31
New Mexico,0,2010-07-31
New York,13,2010-07-31
North Carolina,10,2010-07-31
North Dakota,0,2010-07-31
Ohio,0,2010-07-31
Oklahoma,0,2010-07-31
Oregon,23,2010-07-31
Pennsylvania,16,2010-07-31
Rhode Island,0,2010-07-31
South Carolina,35,2010-07-31
South Dakota,0,2010-07-31
Tennessee,0,2010-07-31
Texas,21,2010-07-31
Utah,46,2010-07-31
Vermont,0,2010-07-31
Virginia,2,2010-07-31
Washington,20,2010-07-31
West Virginia,0,2010-07-31
Wisconsin,19,2010-07-31
Wyoming,0,2010-07-31
Alabama,0,2010-08-31
Alaska,0,2010-08-31
Arizona,16,2010-08-31
Arkansas,0,2010-08-31
California,15,2010-08-31
Colorado,16,2010-08-31
Connecticut,0,2010-08-31
Delaware,0,2010-08-31
District of Columbia,14,2010-08-31
Florida,11,2010-08-31
Georgia,9,2010-08-31
Hawaii,0,2010-08-31
Idaho,0,2010-08-31
Illinois,51,2010-08-31
Indiana,0,2010-08-31
Iowa,0,2010-08-31
Kansas,0,2010-08-31
Kentucky,0,2010-08-31
Louisiana,0,2010-08-31
Maine,0,2010-08-31
Maryland,0,2010-08-31
Massachusetts,9,2010-08-31
Michigan,0,2010-08-31
Minnesota,0,2010-08-31
Mississippi,0,2010-08-31
Missouri,28,2010-08-31
Montana,0,2010-08-31
Nebraska,0,2010-08-31
Nevada,0,2010-08-31
New Hampshire,0,2010-08-31
New Jersey,33,2010-08-31
New Mexico,100,2010-08-31
New York,26,2010-08-31
North Carolina,12,2010-08-31
North Dakota,0,2010-08-31
Ohio,20,2010-08-31
Oklahoma,0,2010-08-31
Oregon,54,2010-08-31
Pennsylvania,26,2010-08-31
Rhode Island,0,2010-08-31
South Carolina,0,2010-08-31
South Dakota,0,2010-08-31
Tennessee,0,2010-08-31
Texas,21,2010-08-31
Utah,0,2010-08-31
Vermont,0,2010-08-31
Virginia,7,2010-08-31
Washington,0,2010-08-31
West Virginia,0,2010-08-31
Wisconsin,0,2010-08-31
Wyoming,0,2010-08-31
Alabama,0,2010-09-30
Alaska,0,2010-09-30
Arizona,17,2010-09-30
Arkansas,0,2010-09-30
California,6,2010-09-30
Colorado,26,2010-09-30
Connecticut,0,2010-09-30
Delaware,0,2010-09-30
District of Columbia,8,2010-09-30
Florida,12,2010-09-30
Georgia,4,2010-09-30
Hawaii,37,2010-09-30
Idaho,0,2010-09-30
Illinois,18,2010-09-30
Indiana,15,2010-09-30
Iowa,0,2010-09-30
Kansas,0,2010-09-30
Kentucky,0,2010-09-30
Louisiana,0,2010-09-30
Maine,45,2010-09-30
Maryland,10,2010-09-30
Massachusetts,14,2010-09-30
Michigan,15,2010-09-30
Minnesota,0,2010-09-30
Mississippi,0,2010-09-30
Missouri,23,2010-09-30
Montana,100,2010-09-30
Nebraska,0,2010-09-30
Nevada,0,2010-09-30
New Hampshire,0,2010-09-30
New Jersey,9,2010-09-30
New Mexico,0,2010-09-30
New York,12,2010-09-30
North Carolina,0,2010-09-30
North Dakota,0,2010-09-30
Ohio,0,2010-09-30
Oklahoma,0,2010-09-30
Oregon,13,2010-09-30
Pennsylvania,0,2010-09-30
Rhode Island,0,2010-09-30
South Carolina,0,2010-09-30
South Dakota,0,2010-09-30
Tennessee,13,2010-09-30
Texas,4,2010-09-30
Utah,0,2010-09-30
Vermont,0,2010-09-30
Virginia,10,2010-09-30
Washington,0,2010-09-30
West Virginia,0,2010-09-30
Wisconsin,11,2010-09-30
Wyoming,0,2010-09-30
Alabama,0,2010-10-31
Alaska,0,2010-10-31
Arizona,62,2010-10-31
Arkansas,0,2010-10-31
California,17,2010-10-31
Colorado,21,2010-10-31
Connecticut,32,2010-10-31
Delaware,0,2010-10-31
District of Columbia,0,2010-10-31
Florida,22,2010-10-31
Georgia,0,2010-10-31
Hawaii,0,2010-10-31
Idaho,0,2010-10-31
Illinois,11,2010-10-31
Indiana,0,2010-10-31
Iowa,0,2010-10-31
Kansas,0,2010-10-31
Kentucky,0,2010-10-31
Louisiana,0,2010-10-31
Maine,0,2010-10-31
Maryland,26,2010-10-31
Massachusetts,47,2010-10-31
Michigan,0,2010-10-31
Minnesota,22,2010-10-31
Mississippi,0,2010-10-31
Missouri,0,2010-10-31
Montana,0,2010-10-31
Nebraska,0,2010-10-31
Nevada,0,2010-10-31
New Hampshire,0,2010-10-31
New Jersey,33,2010-10-31
New Mexico,0,2010-10-31
New York,29,2010-10-31
North Carolina,0,2010-10-31
North Dakota,0,2010-10-31
Ohio,0,2010-10-31
Oklahoma,0,2010-10-31
Oregon,95,2010-10-31
Pennsylvania,44,2010-10-31
Rhode Island,100,2010-10-31
South Carolina,0,2010-10-31
South Dakota,0,2010-10-31
Tennessee,0,2010-10-31
Texas,4,2010-10-31
Utah,0,2010-10-31
Vermont,0,2010-10-31
Virginia,9,2010-10-31
Washington,29,2010-10-31
West Virginia,0,2010-10-31
Wisconsin,0,2010-10-31
Wyoming,0,2010-10-31
Alabama,48,2010-11-30
Alaska,0,2010-11-30
Arizona,0,2010-11-30
Arkansas,0,2010-11-30
California,8,2010-11-30
Colorado,19,2010-11-30
Connecticut,0,2010-11-30
Delaware,0,2010-11-30
District of Columbia,18,2010-11-30
Florida,7,2010-11-30
Georgia,30,2010-11-30
Hawaii,0,2010-11-30
Idaho,0,2010-11-30
Illinois,21,2010-11-30
Indiana,36,2010-11-30
Iowa,0,2010-11-30
Kansas,0,2010-11-30
Kentucky,0,2010-11-30
Louisiana,0,2010-11-30
Maine,0,2010-11-30
Maryland,0,2010-11-30
Massachusetts,43,2010-11-30
Michigan,0,2010-11-30
Minnesota,0,2010-11-30
Mississippi,0,2010-11-30
Missouri,17,2010-11-30
Montana,0,2010-11-30
Nebraska,0,2010-11-30
Nevada,0,2010-11-30
New Hampshire,92,2010-11-30
New Jersey,10,2010-11-30
New Mexico,0,2010-11-30
New York,40,2010-11-30
North Carolina,15,2010-11-30
North Dakota,0,2010-11-30
Ohio,0,2010-11-30
Oklahoma,0,2010-11-30
Oregon,62,2010-11-30
Pennsylvania,21,2010-11-30
Rhode Island,0,2010-11-30
South Carolina,0,2010-11-30
South Dakota,0,2010-11-30
Tennessee,0,2010-11-30
Texas,25,2010-11-30
Utah,0,2010-11-30
Vermont,100,2010-11-30
Virginia,8,2010-11-30
Washington,13,2010-11-30
West Virginia,0,2010-11-30
Wisconsin,0,2010-11-30
Wyoming,0,2010-11-30
Alabama,0,2010-12-31
Alaska,0,2010-12-31
Arizona,32,2010-12-31
Arkansas,42,2010-12-31
California,19,2010-12-31
Colorado,22,2010-12-31
Connecticut,0,2010-12-31
Delaware,90,2010-12-31
District of Columbia,19,2010-12-31
Florida,34,2010-12-31
Georgia,11,2010-12-31
Hawaii,98,2010-12-31
Idaho,0,2010-12-31
Illinois,21,2010-12-31
Indiana,14,2010-12-31
Iowa,0,2010-12-31
Kansas,0,2010-12-31
Kentucky,0,2010-12-31
Louisiana,46,2010-12-31
Maine,0,2010-12-31
Maryland,0,2010-12-31
Massachusetts,7,2010-12-31
Michigan,47,2010-12-31
Minnesota,10,2010-12-31
Mississippi,0,2010-12-31
Missouri,0,2010-12-31
Montana,88,2010-12-31
Nebraska,37,2010-12-31
Nevada,0,2010-12-31
New Hampshire,0,2010-12-31
New Jersey,21,2010-12-31
New Mexico,0,2010-12-31
New York,38,2010-12-31
North Carolina,7,2010-12-31
North Dakota,0,2010-12-31
Ohio,7,2010-12-31
Oklahoma,28,2010-12-31
Oregon,0,2010-12-31
Pennsylvania,22,2010-12-31
Rhode Island,0,2010-12-31
South Carolina,0,2010-12-31
South Dakota,0,2010-12-31
Tennessee,14,2010-12-31
Texas,5,2010-12-31
Utah,0,2010-12-31
Vermont,100,2010-12-31
Virginia,13,2010-12-31
Washington,24,2010-12-31
West Virginia,0,2010-12-31
Wisconsin,13,2010-12-31
Wyoming,0,2010-12-31
Alabama,0,2011-01-31
Alaska,0,2011-01-31
Arizona,12,2011-01-31
Arkansas,45,2011-01-31
California,9,2011-01-31
Colorado,12,2011-01-31
Connecticut,10,2011-01-31
Delaware,100,2011-01-31
District of Columbia,32,2011-01-31
Florida,9,2011-01-31
Georgia,3,2011-01-31
Hawaii,0,2011-01-31
Idaho,0,2011-01-31
Illinois,14,2011-01-31
Indiana,16,2011-01-31
Iowa,0,2011-01-31
Kansas,0,2011-01-31
Kentucky,0,2011-01-31
Louisiana,0,2011-01-31
Maine,62,2011-01-31
Maryland,12,2011-01-31
Massachusetts,19,2011-01-31
Michigan,9,2011-01-31
Minnesota,0,2011-01-31
Mississippi,76,2011-01-31
Missouri,14,2011-01-31
Montana,50,2011-01-31
Nebraska,21,2011-01-31
Nevada,17,2011-01-31
New Hampshire,0,2011-01-31
New Jersey,20,2011-01-31
New Mexico,27,2011-01-31
New York,14,2011-01-31
North Carolina,4,2011-01-31
North Dakota,0,2011-01-31
Ohio,4,2011-01-31
Oklahoma,0,2011-01-31
Oregon,8,2011-01-31
Pennsylvania,12,2011-01-31
Rhode Island,0,2011-01-31
South Carolina,23,2011-01-31
South Dakota,0,2011-01-31
Tennessee,8,2011-01-31
Texas,4,2011-01-31
Utah,0,2011-01-31
Vermont,0,2011-01-31
Virginia,4,2011-01-31
Washington,0,2011-01-31
West Virginia,0,2011-01-31
Wisconsin,15,2011-01-31
Wyoming,0,2011-01-31
Alabama,0,2011-02-28
Alaska,0,2011-02-28
Arizona,15,2011-02-28
Arkansas,0,2011-02-28
California,14,2011-02-28
Colorado,0,2011-02-28
Connecticut,9,2011-02-28
Delaware,0,2011-02-28
District of Columbia,9,2011-02-28
Florida,15,2011-02-28
Georgia,8,2011-02-28
Hawaii,0,2011-02-28
Idaho,28,2011-02-28
Illinois,6,2011-02-28
Indiana,15,2011-02-28
Iowa,0,2011-02-28
Kansas,0,2011-02-28
Kentucky,0,2011-02-28
Louisiana,0,2011-02-28
Maine,0,2011-02-28
Maryland,21,2011-02-28
Massachusetts,17,2011-02-28
Michigan,0,2011-02-28
Minnesota,5,2011-02-28
Mississippi,23,2011-02-28
Missouri,13,2011-02-28
Montana,0,2011-02-28
Nebraska,0,2011-02-28
Nevada,0,2011-02-28
New Hampshire,0,2011-02-28
New Jersey,14,2011-02-28
New Mexico,0,2011-02-28
New York,21,2011-02-28
North Carolina,7,2011-02-28
North Dakota,0,2011-02-28
Ohio,7,2011-02-28
Oklahoma,0,2011-02-28
Oregon,15,2011-02-28
Pennsylvania,8,2011-02-28
Rhode Island,0,2011-02-28
South Carolina,0,2011-02-28
South Dakota,53,2011-02-28
Tennessee,7,2011-02-28
Texas,10,2011-02-28
Utah,0,2011-02-28
Vermont,100,2011-02-28
Virginia,18,2011-02-28
Washington,12,2011-02-28
West Virginia,0,2011-02-28
Wisconsin,0,2011-02-28
Wyoming,0,2011-02-28
Alabama,0,2011-03-31
Alaska,0,2011-03-31
Arizona,11,2011-03-31
Arkansas,0,2011-03-31
California,17,2011-03-31
Colorado,12,2011-03-31
Connecticut,29,2011-03-31
Delaware,51,2011-03-31
District of Columbia,39,2011-03-31
Florida,23,2011-03-31
Georgia,12,2011-03-31
Hawaii,26,2011-03-31
Idaho,31,2011-03-31
Illinois,14,2011-03-31
Indiana,0,2011-03-31
Iowa,0,2011-03-31
Kansas,0,2011-03-31
Kentucky,26,2011-03-31
Louisiana,13,2011-03-31
Maine,62,2011-03-31
Maryland,31,2011-03-31
Massachusetts,11,2011-03-31
Michigan,8,2011-03-31
Minnesota,10,2011-03-31
Mississippi,0,2011-03-31
Missouri,0,2011-03-31
Montana,100,2011-03-31
Nebraska,21,2011-03-31
Nevada,0,2011-03-31
New Hampshire,26,2011-03-31
New Jersey,21,2011-03-31
New Mexico,0,2011-03-31
New York,18,2011-03-31
North Carolina,12,2011-03-31
North Dakota,0,2011-03-31
Ohio,18,2011-03-31
Oklahoma,16,2011-03-31
Oregon,8,2011-03-31
Pennsylvania,15,2011-03-31
Rhode Island,0,2011-03-31
South Carolina,36,2011-03-31
South Dakota,0,2011-03-31
Tennessee,16,2011-03-31
Texas,13,2011-03-31
Utah,0,2011-03-31
Vermont,0,2011-03-31
Virginia,13,2011-03-31
Washington,4,2011-03-31
West Virginia,0,2011-03-31
Wisconsin,7,2011-03-31
Wyoming,0,2011-03-31
Alabama,0,2011-04-30
Alaska,0,2011-04-30
Arizona,11,2011-04-30
Arkansas,0,2011-04-30
California,11,2011-04-30
Colorado,6,2011-04-30
Connecticut,29,2011-04-30
Delaware,100,2011-04-30
District of Columbia,8,2011-04-30
Florida,10,2011-04-30
Georgia,3,2011-04-30
Hawaii,0,2011-04-30
Idaho,0,2011-04-30
Illinois,4,2011-04-30
Indiana,0,2011-04-30
Iowa,0,2011-04-30
Kansas,0,2011-04-30
Kentucky,0,2011-04-30
Louisiana,0,2011-04-30
Maine,0,2011-04-30
Maryland,6,2011-04-30
Massachusetts,4,2011-04-30
Michigan,0,2011-04-30
Minnesota,5,2011-04-30
Mississippi,0,2011-04-30
Missouri,15,2011-04-30
Montana,51,2011-04-30
Nebraska,0,2011-04-30
Nevada,0,2011-04-30
New Hampshire,0,2011-04-30
New Jersey,12,2011-04-30
New Mexico,0,2011-04-30
New York,20,2011-04-30
North Carolina,19,2011-04-30
North Dakota,0,2011-04-30
Ohio,11,2011-04-30
Oklahoma,0,2011-04-30
Oregon,0,2011-04-30
Pennsylvania,15,2011-04-30
Rhode Island,0,2011-04-30
South Carolina,12,2011-04-30
South Dakota,0,2011-04-30
Tennessee,0,2011-04-30
Texas,5,2011-04-30
Utah,0,2011-04-30
Vermont,0,2011-04-30
Virginia,12,2011-04-30
Washington,8,2011-04-30
West Virginia,0,2011-04-30
Wisconsin,15,2011-04-30
Wyoming,0,2011-04-30
Alabama,36,2011-05-31
Alaska,0,2011-05-31
Arizona,63,2011-05-31
Arkansas,0,2011-05-31
California,30,2011-05-31
Colorado,100,2011-05-31
Connecticut,0,2011-05-31
Delaware,0,2011-05-31
District of Columbia,20,2011-05-31
Florida,47,2011-05-31
Georgia,16,2011-05-31
Hawaii,0,2011-05-31
Idaho,0,2011-05-31
Illinois,18,2011-05-31
Indiana,48,2011-05-31
Iowa,44,2011-05-31
Kansas,0,2011-05-31
Kentucky,37,2011-05-31
Louisiana,0,2011-05-31
Maine,0,2011-05-31
Maryland,17,2011-05-31
Massachusetts,20,2011-05-31
Michigan,11,2011-05-31
Minnesota,14,2011-05-31
Mississippi,0,2011-05-31
Missouri,20,2011-05-31
Montana,0,2011-05-31
Nebraska,0,2011-05-31
Nevada,93,2011-05-31
New Hampshire,0,2011-05-31
New Jersey,42,2011-05-31
New Mexico,0,2011-05-31
New York,50,2011-05-31
North Carolina,21,2011-05-31
North Dakota,0,2011-05-31
Ohio,10,2011-05-31
Oklahoma,0,2011-05-31
Oregon,46,2011-05-31
Pennsylvania,0,2011-05-31
Rhode Island,0,2011-05-31
South Carolina,33,2011-05-31
South Dakota,0,2011-05-31
Tennessee,44,2011-05-31
Texas,14,2011-05-31
Utah,0,2011-05-31
Vermont,0,2011-05-31
Virginia,58,2011-05-31
Washington,44,2011-05-31
West Virginia,0,2011-05-31
Wisconsin,21,2011-05-31
Wyoming,0,2011-05-31
Alabama,22,2011-06-30
Alaska,0,2011-06-30
Arizona,15,2011-06-30
Arkansas,0,2011-06-30
California,15,2011-06-30
Colorado,19,2011-06-30
Connecticut,0,2011-06-30
Delaware,45,2011-06-30
District of Columbia,0,2011-06-30
Florida,11,2011-06-30
Georgia,12,2011-06-30
Hawaii,0,2011-06-30
Idaho,30,2011-06-30
Illinois,7,2011-06-30
Indiana,0,2011-06-30
Iowa,29,2011-06-30
Kansas,0,2011-06-30
Kentucky,11,2011-06-30
Louisiana,12,2011-06-30
Maine,0,2011-06-30
Maryland,5,2011-06-30
Massachusetts,23,2011-06-30
Michigan,7,2011-06-30
Minnesota,4,2011-06-30
Mississippi,0,2011-06-30
Missouri,13,2011-06-30
Montana,0,2011-06-30
Nebraska,0,2011-06-30
Nevada,29,2011-06-30
New Hampshire,0,2011-06-30
New Jersey,17,2011-06-30
New Mexico,0,2011-06-30
New York,26,2011-06-30
North Carolina,0,2011-06-30
North Dakota,0,2011-06-30
Ohio,10,2011-06-30
Oklahoma,0,2011-06-30
Oregon,22,2011-06-30
Pennsylvania,13,2011-06-30
Rhode Island,0,2011-06-30
South Carolina,0,2011-06-30
South Dakota,0,2011-06-30
Tennessee,7,2011-06-30
Texas,3,2011-06-30
Utah,13,2011-06-30
Vermont,0,2011-06-30
Virginia,0,2011-06-30
Washington,4,2011-06-30
West Virginia,0,2011-06-30
Wisconsin,25,2011-06-30
Wyoming,100,2011-06-30
Alabama,0,2011-07-31
Alaska,0,2011-07-31
Arizona,8,2011-07-31
Arkansas,0,2011-07-31
California,17,2011-07-31
Colorado,39,2011-07-31
Connecticut,0,2011-07-31
Delaware,0,2011-07-31
District of Columbia,20,2011-07-31
Florida,18,2011-07-31
Georgia,12,2011-07-31
Hawaii,0,2011-07-31
Idaho,0,2011-07-31
Illinois,9,2011-07-31
Indiana,22,2011-07-31
Iowa,0,2011-07-31
Kansas,0,2011-07-31
Kentucky,0,2011-07-31
Louisiana,0,2011-07-31
Maine,40,2011-07-31
Maryland,24,2011-07-31
Massachusetts,10,2011-07-31
Michigan,10,2011-07-31
Minnesota,20,2011-07-31
Mississippi,0,2011-07-31
Missouri,0,2011-07-31
Montana,0,2011-07-31
Nebraska,28,2011-07-31
Nevada,0,2011-07-31
New Hampshire,0,2011-07-31
New Jersey,21,2011-07-31
New Mexico,0,2011-07-31
New York,23,2011-07-31
North Carolina,5,2011-07-31
North Dakota,0,2011-07-31
Ohio,5,2011-07-31
Oklahoma,0,2011-07-31
Oregon,0,2011-07-31
Pennsylvania,4,2011-07-31
Rhode Island,0,2011-07-31
South Carolina,0,2011-07-31
South Dakota,0,2011-07-31
Tennessee,10,2011-07-31
Texas,13,2011-07-31
Utah,20,2011-07-31
Vermont,0,2011-07-31
Virginia,6,2011-07-31
Washington,6,2011-07-31
West Virginia,100,2011-07-31
Wisconsin,10,2011-07-31
Wyoming,0,2011-07-31
Alabama,0,2011-08-31
Alaska,0,2011-08-31
Arizona,53,2011-08-31
Arkansas,72,2011-08-31
California,32,2011-08-31
Colorado,35,2011-08-31
Connecticut,84,2011-08-31
Delaware,0,2011-08-31
District of Columbia,23,2011-08-31
Florida,31,2011-08-31
Georgia,53,2011-08-31
Hawaii,79,2011-08-31
Idaho,0,2011-08-31
Illinois,13,2011-08-31
Indiana,46,2011-08-31
Iowa,0,2011-08-31
Kansas,44,2011-08-31
Kentucky,0,2011-08-31
Louisiana,74,2011-08-31
Maine,0,2011-08-31
Maryland,0,2011-08-31
Massachusetts,43,2011-08-31
Michigan,12,2011-08-31
Minnesota,15,2011-08-31
Mississippi,0,2011-08-31
Missouri,42,2011-08-31
Montana,0,2011-08-31
Nebraska,0,2011-08-31
Nevada,100,2011-08-31
New Hampshire,0,2011-08-31
New Jersey,23,2011-08-31
New Mexico,83,2011-08-31
New York,52,2011-08-31
North Carolina,23,2011-08-31
North Dakota,0,2011-08-31
Ohio,0,2011-08-31
Oklahoma,0,2011-08-31
Oregon,0,2011-08-31
Pennsylvania,26,2011-08-31
Rhode Island,0,2011-08-31
South Carolina,0,2011-08-31
South Dakota,0,2011-08-31
Tennessee,0,2011-08-31
Texas,22,2011-08-31
Utah,0,2011-08-31
Vermont,0,2011-08-31
Virginia,0,2011-08-31
Washington,0,2011-08-31
West Virginia,0,2011-08-31
Wisconsin,0,2011-08-31
Wyoming,0,2011-08-31
Alabama,0,2011-09-30
Alaska,0,2011-09-30
Arizona,30,2011-09-30
Arkansas,0,2011-09-30
California,28,2011-09-30
Colorado,44,2011-09-30
Connecticut,49,2011-09-30
Delaware,0,2011-09-30
District of Columbia,19,2011-09-30
Florida,31,2011-09-30
Georgia,8,2011-09-30
Hawaii,0,2011-09-30
Idaho,0,2011-09-30
Illinois,23,2011-09-30
Indiana,20,2011-09-30
Iowa,0,2011-09-30
Kansas,76,2011-09-30
Kentucky,0,2011-09-30
Louisiana,32,2011-09-30
Maine,0,2011-09-30
Maryland,15,2011-09-30
Massachusetts,28,2011-09-30
Michigan,10,2011-09-30
Minnesota,39,2011-09-30
Mississippi,0,2011-09-30
Missouri,37,2011-09-30
Montana,0,2011-09-30
Nebraska,0,2011-09-30
Nevada,0,2011-09-30
New Hampshire,0,2011-09-30
New Jersey,0,2011-09-30
New Mexico,0,2011-09-30
New York,30,2011-09-30
North Carolina,10,2011-09-30
North Dakota,0,2011-09-30
Ohio,9,2011-09-30
Oklahoma,100,2011-09-30
Oregon,59,2011-09-30
Pennsylvania,7,2011-09-30
Rhode Island,0,2011-09-30
South Carolina,28,2011-09-30
South Dakota,0,2011-09-30
Tennessee,0,2011-09-30
Texas,12,2011-09-30
Utah,0,2011-09-30
Vermont,0,2011-09-30
Virginia,0,2011-09-30
Washington,45,2011-09-30
West Virginia,0,2011-09-30
Wisconsin,0,2011-09-30
Wyoming,0,2011-09-30
Alabama,0,2011-10-31
Alaska,0,2011-10-31
Arizona,6,2011-10-31
Arkansas,0,2011-10-31
California,13,2011-10-31
Colorado,22,2011-10-31
Connecticut,10,2011-10-31
Delaware,0,2011-10-31
District of Columbia,23,2011-10-31
Florida,9,2011-10-31
Georgia,6,2011-10-31
Hawaii,25,2011-10-31
Idaho,31,2011-10-31
Illinois,13,2011-10-31
Indiana,8,2011-10-31
Iowa,13,2011-10-31
Kansas,0,2011-10-31
Kentucky,0,2011-10-31
Louisiana,24,2011-10-31
Maine,0,2011-10-31
Maryland,6,2011-10-31
Massachusetts,14,2011-10-31
Michigan,4,2011-10-31
Minnesota,11,2011-10-31
Mississippi,0,2011-10-31
Missouri,14,2011-10-31
Montana,0,2011-10-31
Nebraska,20,2011-10-31
Nevada,46,2011-10-31
New Hampshire,26,2011-10-31
New Jersey,12,2011-10-31
New Mexico,0,2011-10-31
New York,21,2011-10-31
North Carolina,4,2011-10-31
North Dakota,0,2011-10-31
Ohio,3,2011-10-31
Oklahoma,0,2011-10-31
Oregon,31,2011-10-31
Pennsylvania,3,2011-10-31
Rhode Island,31,2011-10-31
South Carolina,11,2011-10-31
South Dakota,62,2011-10-31
Tennessee,7,2011-10-31
Texas,7,2011-10-31
Utah,27,2011-10-31
Vermont,0,2011-10-31
Virginia,8,2011-10-31
Washington,16,2011-10-31
West Virginia,0,2011-10-31
Wisconsin,0,2011-10-31
Wyoming,100,2011-10-31
Alabama,0,2011-11-30
Alaska,0,2011-11-30
Arizona,11,2011-11-30
Arkansas,0,2011-11-30
California,7,2011-11-30
Colorado,5,2011-11-30
Connecticut,0,2011-11-30
Delaware,0,2011-11-30
District of Columbia,7,2011-11-30
Florida,13,2011-11-30
Georgia,11,2011-11-30
Hawaii,0,2011-11-30
Idaho,29,2011-11-30
Illinois,2,2011-11-30
Indiana,7,2011-11-30
Iowa,0,2011-11-30
Kansas,0,2011-11-30
Kentucky,0,2011-11-30
Louisiana,12,2011-11-30
Maine,0,2011-11-30
Maryland,0,2011-11-30
Massachusetts,13,2011-11-30
Michigan,4,2011-11-30
Minnesota,0,2011-11-30
Mississippi,0,2011-11-30
Missouri,7,2011-11-30
Montana,49,2011-11-30
Nebraska,14,2011-11-30
Nevada,0,2011-11-30
New Hampshire,0,2011-11-30
New Jersey,7,2011-11-30
New Mexico,26,2011-11-30
New York,19,2011-11-30
North Carolina,14,2011-11-30
North Dakota,0,2011-11-30
Ohio,3,2011-11-30
Oklahoma,14,2011-11-30
Oregon,8,2011-11-30
Pennsylvania,3,2011-11-30
Rhode Island,0,2011-11-30
South Carolina,0,2011-11-30
South Dakota,0,2011-11-30
Tennessee,28,2011-11-30
Texas,12,2011-11-30
Utah,0,2011-11-30
Vermont,0,2011-11-30
Virginia,4,2011-11-30
Washington,11,2011-11-30
West Virginia,0,2011-11-30
Wisconsin,7,2011-11-30
Wyoming,100,2011-11-30
Alabama,0,2011-12-31
Alaska,0,2011-12-31
Arizona,6,2011-12-31
Arkansas,0,2011-12-31
California,13,2011-12-31
Colorado,11,2011-12-31
Connecticut,18,2011-12-31
Delaware,0,2011-12-31
District of Columbia,8,2011-12-31
Florida,9,2011-12-31
Georgia,6,2011-12-31
Hawaii,27,2011-12-31
Idaho,31,2011-12-31
Illinois,12,2011-12-31
Indiana,8,2011-12-31
Iowa,0,2011-12-31
Kansas,0,2011-12-31
Kentucky,0,2011-12-31
Louisiana,0,2011-12-31
Maine,0,2011-12-31
Maryland,5,2011-12-31
Massachusetts,10,2011-12-31
Michigan,16,2011-12-31
Minnesota,12,2011-12-31
Mississippi,46,2011-12-31
Missouri,21,2011-12-31
Montana,50,2011-12-31
Nebraska,0,2011-12-31
Nevada,13,2011-12-31
New Hampshire,0,2011-12-31
New Jersey,8,2011-12-31
New Mexico,0,2011-12-31
New York,22,2011-12-31
North Carolina,10,2011-12-31
North Dakota,0,2011-12-31
Ohio,7,2011-12-31
Oklahoma,15,2011-12-31
Oregon,16,2011-12-31
Pennsylvania,6,2011-12-31
Rhode Island,0,2011-12-31
South Carolina,0,2011-12-31
South Dakota,0,2011-12-31
Tennessee,7,2011-12-31
Texas,6,2011-12-31
Utah,0,2011-12-31
Vermont,55,2011-12-31
Virginia,4,2011-12-31
Washington,7,2011-12-31
West Virginia,0,2011-12-31
Wisconsin,15,2011-12-31
Wyoming,100,2011-12-31
Alabama,0,2012-01-31
Alaska,0,2012-01-31
Arizona,19,2012-01-31
Arkansas,0,2012-01-31
California,24,2012-01-31
Colorado,54,2012-01-31
Connecticut,15,2012-01-31
Delaware,0,2012-01-31
District of Columbia,12,2012-01-31
Florida,21,2012-01-31
Georgia,14,2012-01-31
Hawaii,0,2012-01-31
Idaho,0,2012-01-31
Illinois,22,2012-01-31
Indiana,0,2012-01-31
Iowa,0,2012-01-31
Kansas,0,2012-01-31
Kentucky,17,2012-01-31
Louisiana,65,2012-01-31
Maine,0,2012-01-31
Maryland,19,2012-01-31
Massachusetts,5,2012-01-31
Michigan,24,2012-01-31
Minnesota,18,2012-01-31
Mississippi,0,2012-01-31
Missouri,10,2012-01-31
Montana,81,2012-01-31
Nebraska,0,2012-01-31
Nevada,0,2012-01-31
New Hampshire,86,2012-01-31
New Jersey,0,2012-01-31
New Mexico,0,2012-01-31
New York,37,2012-01-31
North Carolina,12,2012-01-31
North Dakota,100,2012-01-31
Ohio,11,2012-01-31
Oklahoma,24,2012-01-31
Oregon,27,2012-01-31
Pennsylvania,23,2012-01-31
Rhode Island,0,2012-01-31
South Carolina,36,2012-01-31
South Dakota,0,2012-01-31
Tennessee,24,2012-01-31
Texas,11,2012-01-31
Utah,23,2012-01-31
Vermont,0,2012-01-31
Virginia,32,2012-01-31
Washington,7,2012-01-31
West Virginia,56,2012-01-31
Wisconsin,11,2012-01-31
Wyoming,0,2012-01-31
Alabama,23,2012-02-29
Alaska,0,2012-02-29
Arizona,19,2012-02-29
Arkansas,87,2012-02-29
California,27,2012-02-29
Colorado,20,2012-02-29
Connecticut,0,2012-02-29
