geoName,zillow,year
South Carolina,17,2010-03-31
South Dakota,0,2010-03-31
Tennessee,32,2010-03-31
Texas,26,2010-03-31
Utah,42,2010-03-31
Vermont,0,2010-03-31
Virginia,14,2010-03-31
Washington,53,2010-03-31
West Virginia,24,2010-03-31
Wisconsin,24,2010-03-31
Wyoming,0,2010-03-31
Alabama,20,2010-04-30
Alaska,21,2010-04-30
Arizona,75,2010-04-30
Arkansas,12,2010-04-30
California,59,2010-04-30
Colorado,47,2010-04-30
Connecticut,39,2010-04-30
Delaware,100,2010-04-30
District of Columbia,55,2010-04-30
Florida,50,2010-04-30
Georgia,21,2010-04-30
Hawaii,37,2010-04-30
Idaho,81,2010-04-30
Illinois,44,2010-04-30
Indiana,0,2010-04-30
Iowa,0,2010-04-30
Kansas,15,2010-04-30
Kentucky,6,2010-04-30
Louisiana,19,2010-04-30
Maine,14,2010-04-30
Maryland,54,2010-04-30
Massachusetts,65,2010-04-30
Michigan,43,2010-04-30
Minnesota,21,2010-04-30
Mississippi,0,2010-04-30
Missouri,27,2010-04-30
Montana,0,2010-04-30
Nebraska,0,2010-04-30
Nevada,90,2010-04-30
New Hampshire,13,2010-04-30
New Jersey,42,2010-04-30
New Mexico,17,2010-04-30
New York,39,2010-04-30
North Carolina,52,2010-04-30
North Dakota,0,2010-04-30
Ohio,32,2010-04-30
Oklahoma,38,2010-04-30
Oregon,98,2010-04-30
Pennsylvania,43,2010-04-30
Rhode Island,70,2010-04-30
South Carolina,20,2010-04-30
South Dakota,0,2010-04-30
Tennessee,25,2010-04-30
Texas,25,2010-04-30
Utah,26,2010-04-30
Vermont,33,2010-04-30
Virginia,19,2010-04-30
Washington,60,2010-04-30
West Virginia,30,2010-04-30
Wisconsin,21,2010-04-30
Wyoming,0,2010-04-30
Alabama,0,2010-05-31
Alaska,0,2010-05-31
Arizona,100,2010-05-31
Arkansas,36,2010-05-31
California,54,2010-05-31
Colorado,77,2010-05-31
Connecticut,61,2010-05-31
Delaware,33,2010-05-31
District of Columbia,43,2010-05-31
Florida,50,2010-05-31
Georgia,24,2010-05-31
Hawaii,23,2010-05-31
Idaho,0,2010-05-31
Illinois,36,2010-05-31
Indiana,26,2010-05-31
Iowa,10,2010-05-31
Kansas,34,2010-05-31
Kentucky,34,2010-05-31
Louisiana,18,2010-05-31
Maine,0,2010-05-31
Maryland,52,2010-05-31
Massachusetts,57,2010-05-31
Michigan,40,2010-05-31
Minnesota,32,2010-05-31
Mississippi,12,2010-05-31
Missouri,34,2010-05-31
Montana,31,2010-05-31
Nebraska,35,2010-05-31
Nevada,77,2010-05-31
New Hampshire,24,2010-05-31
New Jersey,55,2010-05-31
New Mexico,0,2010-05-31
New York,39,2010-05-31
North Carolina,44,2010-05-31
North Dakota,0,2010-05-31
Ohio,39,2010-05-31
Oklahoma,21,2010-05-31
Oregon,59,2010-05-31
Pennsylvania,52,2010-05-31
Rhode Island,96,2010-05-31
South Carolina,39,2010-05-31
South Dakota,23,2010-05-31
Tennessee,46,2010-05-31
Texas,32,2010-05-31
Utah,49,2010-05-31
Vermont,33,2010-05-31
Virginia,20,2010-05-31
Washington,67,2010-05-31
West Virginia,0,2010-05-31
Wisconsin,20,2010-05-31
Wyoming,0,2010-05-31
Alabama,11,2010-06-30
Alaska,16,2010-06-30
Arizona,71,2010-06-30
Arkansas,21,2010-06-30
California,45,2010-06-30
Colorado,32,2010-06-30
Connecticut,57,2010-06-30
Delaware,58,2010-06-30
District of Columbia,46,2010-06-30
Florida,46,2010-06-30
Georgia,28,2010-06-30
Hawaii,38,2010-06-30
Idaho,0,2010-06-30
Illinois,31,2010-06-30
Indiana,13,2010-06-30
Iowa,0,2010-06-30
Kansas,11,2010-06-30
Kentucky,5,2010-06-30
Louisiana,10,2010-06-30
Maine,0,2010-06-30
Maryland,41,2010-06-30
Massachusetts,71,2010-06-30
Michigan,44,2010-06-30
Minnesota,16,2010-06-30
Mississippi,10,2010-06-30
Missouri,35,2010-06-30
Montana,0,2010-06-30
Nebraska,21,2010-06-30
Nevada,100,2010-06-30
New Hampshire,11,2010-06-30
New Jersey,54,2010-06-30
New Mexico,58,2010-06-30
New York,39,2010-06-30
North Carolina,42,2010-06-30
North Dakota,0,2010-06-30
Ohio,21,2010-06-30
Oklahoma,35,2010-06-30
Oregon,94,2010-06-30
Pennsylvania,50,2010-06-30
Rhode Island,36,2010-06-30
South Carolina,17,2010-06-30
South Dakota,0,2010-06-30
Tennessee,30,2010-06-30
Texas,27,2010-06-30
Utah,7,2010-06-30
Vermont,34,2010-06-30
Virginia,14,2010-06-30
Washington,74,2010-06-30
West Virginia,0,2010-06-30
Wisconsin,18,2010-06-30
Wyoming,0,2010-06-30
Alabama,0,2010-07-31
Alaska,0,2010-07-31
Arizona,100,2010-07-31
Arkansas,45,2010-07-31
California,47,2010-07-31
Colorado,42,2010-07-31
Connecticut,54,2010-07-31
Delaware,64,2010-07-31
District of Columbia,57,2010-07-31
Florida,62,2010-07-31
Georgia,25,2010-07-31
Hawaii,31,2010-07-31
Idaho,34,2010-07-31
Illinois,40,2010-07-31
Indiana,23,2010-07-31
Iowa,20,2010-07-31
Kansas,37,2010-07-31
Kentucky,15,2010-07-31
Louisiana,0,2010-07-31
Maine,13,2010-07-31
Maryland,54,2010-07-31
Massachusetts,73,2010-07-31
Michigan,41,2010-07-31
Minnesota,30,2010-07-31
Mississippi,30,2010-07-31
Missouri,50,2010-07-31
Montana,29,2010-07-31
Nebraska,0,2010-07-31
Nevada,83,2010-07-31
New Hampshire,0,2010-07-31
New Jersey,60,2010-07-31
New Mexico,93,2010-07-31
New York,40,2010-07-31
North Carolina,45,2010-07-31
North Dakota,0,2010-07-31
Ohio,35,2010-07-31
Oklahoma,57,2010-07-31
Oregon,92,2010-07-31
Pennsylvania,47,2010-07-31
Rhode Island,52,2010-07-31
South Carolina,35,2010-07-31
South Dakota,0,2010-07-31
Tennessee,59,2010-07-31
Texas,27,2010-07-31
Utah,23,2010-07-31
Vermont,7,2010-07-31
Virginia,19,2010-07-31
Washington,55,2010-07-31
West Virginia,0,2010-07-31
Wisconsin,16,2010-07-31
Wyoming,0,2010-07-31
Alabama,27,2010-08-31
Alaska,69,2010-08-31
Arizona,100,2010-08-31
Arkansas,11,2010-08-31
California,51,2010-08-31
Colorado,60,2010-08-31
Connecticut,66,2010-08-31
Delaware,85,2010-08-31
District of Columbia,56,2010-08-31
Florida,66,2010-08-31
Georgia,37,2010-08-31
Hawaii,10,2010-08-31
Idaho,0,2010-08-31
Illinois,46,2010-08-31
Indiana,17,2010-08-31
Iowa,9,2010-08-31
Kansas,18,2010-08-31
Kentucky,30,2010-08-31
Louisiana,16,2010-08-31
Maine,24,2010-08-31
Maryland,53,2010-08-31
Massachusetts,63,2010-08-31
Michigan,44,2010-08-31
Minnesota,35,2010-08-31
Mississippi,30,2010-08-31
Missouri,31,2010-08-31
Montana,27,2010-08-31
Nebraska,0,2010-08-31
Nevada,70,2010-08-31
New Hampshire,23,2010-08-31
New Jersey,57,2010-08-31
New Mexico,45,2010-08-31
New York,36,2010-08-31
North Carolina,39,2010-08-31
North Dakota,27,2010-08-31
Ohio,48,2010-08-31
Oklahoma,18,2010-08-31
Oregon,82,2010-08-31
Pennsylvania,43,2010-08-31
Rhode Island,70,2010-08-31
South Carolina,51,2010-08-31
South Dakota,0,2010-08-31
Tennessee,17,2010-08-31
Texas,28,2010-08-31
Utah,57,2010-08-31
Vermont,9,2010-08-31
Virginia,18,2010-08-31
Washington,93,2010-08-31
West Virginia,24,2010-08-31
Wisconsin,34,2010-08-31
Wyoming,0,2010-08-31
Alabama,12,2010-09-30
Alaska,18,2010-09-30
Arizona,54,2010-09-30
Arkansas,12,2010-09-30
California,29,2010-09-30
Colorado,43,2010-09-30
Connecticut,30,2010-09-30
Delaware,29,2010-09-30
District of Columbia,23,2010-09-30
Florida,34,2010-09-30
Georgia,19,2010-09-30
Hawaii,26,2010-09-30
Idaho,8,2010-09-30
Illinois,27,2010-09-30
Indiana,4,2010-09-30
Iowa,0,2010-09-30
Kansas,26,2010-09-30
Kentucky,11,2010-09-30
Louisiana,11,2010-09-30
Maine,0,2010-09-30
Maryland,32,2010-09-30
Massachusetts,27,2010-09-30
Michigan,21,2010-09-30
Minnesota,19,2010-09-30
Mississippi,0,2010-09-30
Missouri,18,2010-09-30
Montana,0,2010-09-30
Nebraska,11,2010-09-30
Nevada,100,2010-09-30
New Hampshire,17,2010-09-30
New Jersey,19,2010-09-30
New Mexico,46,2010-09-30
New York,25,2010-09-30
North Carolina,18,2010-09-30
North Dakota,14,2010-09-30
Ohio,19,2010-09-30
Oklahoma,13,2010-09-30
Oregon,46,2010-09-30
Pennsylvania,30,2010-09-30
Rhode Island,36,2010-09-30
South Carolina,15,2010-09-30
South Dakota,0,2010-09-30
Tennessee,14,2010-09-30
Texas,14,2010-09-30
Utah,11,2010-09-30
Vermont,5,2010-09-30
Virginia,10,2010-09-30
Washington,52,2010-09-30
West Virginia,27,2010-09-30
Wisconsin,14,2010-09-30
Wyoming,14,2010-09-30
Alabama,29,2010-10-31
Alaska,17,2010-10-31
Arizona,94,2010-10-31
Arkansas,46,2010-10-31
California,52,2010-10-31
Colorado,77,2010-10-31
Connecticut,100,2010-10-31
Delaware,0,2010-10-31
District of Columbia,59,2010-10-31
Florida,66,2010-10-31
Georgia,25,2010-10-31
Hawaii,62,2010-10-31
Idaho,29,2010-10-31
Illinois,30,2010-10-31
Indiana,13,2010-10-31
Iowa,0,2010-10-31
Kansas,50,2010-10-31
Kentucky,45,2010-10-31
Louisiana,17,2010-10-31
Maine,25,2010-10-31
Maryland,24,2010-10-31
Massachusetts,51,2010-10-31
Michigan,40,2010-10-31
Minnesota,32,2010-10-31
Mississippi,10,2010-10-31
Missouri,46,2010-10-31
Montana,53,2010-10-31
Nebraska,30,2010-10-31
Nevada,96,2010-10-31
New Hampshire,23,2010-10-31
New Jersey,59,2010-10-31
New Mexico,61,2010-10-31
New York,46,2010-10-31
North Carolina,24,2010-10-31
North Dakota,27,2010-10-31
Ohio,39,2010-10-31
Oklahoma,32,2010-10-31
Oregon,96,2010-10-31
Pennsylvania,44,2010-10-31
Rhode Island,12,2010-10-31
South Carolina,42,2010-10-31
South Dakota,0,2010-10-31
Tennessee,73,2010-10-31
Texas,27,2010-10-31
Utah,69,2010-10-31
Vermont,23,2010-10-31
Virginia,17,2010-10-31
Washington,63,2010-10-31
West Virginia,55,2010-10-31
Wisconsin,28,2010-10-31
Wyoming,50,2010-10-31
Alabama,11,2010-11-30
Alaska,15,2010-11-30
Arizona,86,2010-11-30
Arkansas,42,2010-11-30
California,50,2010-11-30
Colorado,61,2010-11-30
Connecticut,49,2010-11-30
Delaware,78,2010-11-30
District of Columbia,38,2010-11-30
Florida,57,2010-11-30
Georgia,36,2010-11-30
Hawaii,55,2010-11-30
Idaho,13,2010-11-30
Illinois,48,2010-11-30
Indiana,32,2010-11-30
Iowa,0,2010-11-30
Kansas,23,2010-11-30
Kentucky,18,2010-11-30
Louisiana,0,2010-11-30
Maine,22,2010-11-30
Maryland,43,2010-11-30
Massachusetts,53,2010-11-30
Michigan,22,2010-11-30
Minnesota,20,2010-11-30
Mississippi,9,2010-11-30
Missouri,42,2010-11-30
Montana,47,2010-11-30
Nebraska,27,2010-11-30
Nevada,100,2010-11-30
New Hampshire,31,2010-11-30
New Jersey,57,2010-11-30
New Mexico,14,2010-11-30
New York,31,2010-11-30
North Carolina,35,2010-11-30
North Dakota,23,2010-11-30
Ohio,34,2010-11-30
Oklahoma,65,2010-11-30
Oregon,58,2010-11-30
Pennsylvania,29,2010-11-30
Rhode Island,43,2010-11-30
South Carolina,29,2010-11-30
South Dakota,0,2010-11-30
Tennessee,47,2010-11-30
Texas,26,2010-11-30
Utah,18,2010-11-30
Vermont,0,2010-11-30
Virginia,19,2010-11-30
Washington,87,2010-11-30
West Virginia,50,2010-11-30
Wisconsin,25,2010-11-30
Wyoming,21,2010-11-30
Alabama,21,2010-12-31
Alaska,37,2010-12-31
Arizona,100,2010-12-31
Arkansas,17,2010-12-31
California,80,2010-12-31
Colorado,46,2010-12-31
Connecticut,56,2010-12-31
Delaware,0,2010-12-31
District of Columbia,40,2010-12-31
Florida,55,2010-12-31
Georgia,27,2010-12-31
Hawaii,15,2010-12-31
Idaho,29,2010-12-31
Illinois,40,2010-12-31
Indiana,16,2010-12-31
Iowa,11,2010-12-31
Kansas,20,2010-12-31
Kentucky,9,2010-12-31
Louisiana,5,2010-12-31
Maine,6,2010-12-31
Maryland,40,2010-12-31
Massachusetts,53,2010-12-31
Michigan,39,2010-12-31
Minnesota,23,2010-12-31
Mississippi,14,2010-12-31
Missouri,34,2010-12-31
Montana,18,2010-12-31
Nebraska,23,2010-12-31
Nevada,69,2010-12-31
New Hampshire,28,2010-12-31
New Jersey,61,2010-12-31
New Mexico,0,2010-12-31
New York,31,2010-12-31
North Carolina,39,2010-12-31
North Dakota,0,2010-12-31
Ohio,39,2010-12-31
Oklahoma,49,2010-12-31
Oregon,97,2010-12-31
Pennsylvania,42,2010-12-31
Rhode Island,62,2010-12-31
South Carolina,39,2010-12-31
South Dakota,11,2010-12-31
Tennessee,42,2010-12-31
Texas,23,2010-12-31
Utah,32,2010-12-31
Vermont,0,2010-12-31
Virginia,34,2010-12-31
Washington,75,2010-12-31
West Virginia,17,2010-12-31
Wisconsin,19,2010-12-31
Wyoming,37,2010-12-31
Alabama,21,2011-01-31
Alaska,22,2011-01-31
Arizona,81,2011-01-31
Arkansas,20,2011-01-31
California,84,2011-01-31
Colorado,88,2011-01-31
Connecticut,71,2011-01-31
Delaware,33,2011-01-31
District of Columbia,54,2011-01-31
Florida,76,2011-01-31
Georgia,48,2011-01-31
Hawaii,71,2011-01-31
Idaho,41,2011-01-31
Illinois,43,2011-01-31
Indiana,22,2011-01-31
Iowa,6,2011-01-31
Kansas,13,2011-01-31
Kentucky,19,2011-01-31
Louisiana,11,2011-01-31
Maine,14,2011-01-31
Maryland,65,2011-01-31
Massachusetts,58,2011-01-31
Michigan,49,2011-01-31
Minnesota,26,2011-01-31
Mississippi,11,2011-01-31
Missouri,46,2011-01-31
Montana,11,2011-01-31
Nebraska,27,2011-01-31
Nevada,87,2011-01-31
New Hampshire,0,2011-01-31
New Jersey,65,2011-01-31
New Mexico,72,2011-01-31
New York,31,2011-01-31
North Carolina,55,2011-01-31
North Dakota,0,2011-01-31
Ohio,41,2011-01-31
Oklahoma,31,2011-01-31
Oregon,93,2011-01-31
Pennsylvania,54,2011-01-31
Rhode Island,78,2011-01-31
South Carolina,34,2011-01-31
South Dakota,39,2011-01-31
Tennessee,60,2011-01-31
Texas,26,2011-01-31
Utah,28,2011-01-31
Vermont,25,2011-01-31
Virginia,58,2011-01-31
Washington,100,2011-01-31
West Virginia,32,2011-01-31
Wisconsin,21,2011-01-31
Wyoming,44,2011-01-31
Alabama,10,2011-02-28
Alaska,41,2011-02-28
Arizona,100,2011-02-28
Arkansas,30,2011-02-28
California,72,2011-02-28
Colorado,64,2011-02-28
Connecticut,84,2011-02-28
Delaware,24,2011-02-28
District of Columbia,45,2011-02-28
Florida,65,2011-02-28
Georgia,28,2011-02-28
Hawaii,17,2011-02-28
Idaho,15,2011-02-28
Illinois,32,2011-02-28
Indiana,12,2011-02-28
Iowa,27,2011-02-28
Kansas,33,2011-02-28
Kentucky,8,2011-02-28
Louisiana,14,2011-02-28
Maine,15,2011-02-28
Maryland,49,2011-02-28
Massachusetts,58,2011-02-28
Michigan,51,2011-02-28
Minnesota,23,2011-02-28
Mississippi,17,2011-02-28
Missouri,40,2011-02-28
Montana,8,2011-02-28
Nebraska,23,2011-02-28
Nevada,88,2011-02-28
New Hampshire,16,2011-02-28
New Jersey,59,2011-02-28
New Mexico,32,2011-02-28
New York,37,2011-02-28
North Carolina,49,2011-02-28
North Dakota,10,2011-02-28
Ohio,37,2011-02-28
Oklahoma,65,2011-02-28
Oregon,72,2011-02-28
Pennsylvania,47,2011-02-28
Rhode Island,57,2011-02-28
South Carolina,28,2011-02-28
South Dakota,9,2011-02-28
Tennessee,37,2011-02-28
Texas,25,2011-02-28
Utah,18,2011-02-28
Vermont,0,2011-02-28
Virginia,46,2011-02-28
Washington,85,2011-02-28
West Virginia,15,2011-02-28
Wisconsin,15,2011-02-28
Wyoming,0,2011-02-28
Alabama,13,2011-03-31
Alaska,30,2011-03-31
Arizona,77,2011-03-31
Arkansas,27,2011-03-31
California,74,2011-03-31
Colorado,54,2011-03-31
Connecticut,67,2011-03-31
Delaware,30,2011-03-31
District of Columbia,37,2011-03-31
Florida,70,2011-03-31
Georgia,31,2011-03-31
Hawaii,32,2011-03-31
Idaho,14,2011-03-31
Illinois,39,2011-03-31
Indiana,18,2011-03-31
Iowa,14,2011-03-31
Kansas,23,2011-03-31
Kentucky,25,2011-03-31
Louisiana,8,2011-03-31
Maine,9,2011-03-31
Maryland,46,2011-03-31
Massachusetts,60,2011-03-31
Michigan,42,2011-03-31
Minnesota,22,2011-03-31
Mississippi,15,2011-03-31
Missouri,39,2011-03-31
Montana,22,2011-03-31
Nebraska,13,2011-03-31
Nevada,100,2011-03-31
New Hampshire,19,2011-03-31
New Jersey,52,2011-03-31
New Mexico,29,2011-03-31
New York,30,2011-03-31
North Carolina,39,2011-03-31
North Dakota,18,2011-03-31
Ohio,33,2011-03-31
Oklahoma,35,2011-03-31
Oregon,70,2011-03-31
Pennsylvania,48,2011-03-31
Rhode Island,34,2011-03-31
South Carolina,25,2011-03-31
South Dakota,0,2011-03-31
Tennessee,32,2011-03-31
Texas,21,2011-03-31
Utah,40,2011-03-31
Vermont,33,2011-03-31
Virginia,53,2011-03-31
Washington,74,2011-03-31
West Virginia,14,2011-03-31
Wisconsin,20,2011-03-31
Wyoming,16,2011-03-31
Alabama,23,2011-04-30
Alaska,33,2011-04-30
Arizona,81,2011-04-30
Arkansas,40,2011-04-30
California,85,2011-04-30
Colorado,77,2011-04-30
Connecticut,100,2011-04-30
Delaware,31,2011-04-30
District of Columbia,34,2011-04-30
Florida,63,2011-04-30
Georgia,27,2011-04-30
Hawaii,26,2011-04-30
Idaho,45,2011-04-30
Illinois,46,2011-04-30
Indiana,21,2011-04-30
Iowa,21,2011-04-30
Kansas,42,2011-04-30
Kentucky,35,2011-04-30
Louisiana,10,2011-04-30
Maine,18,2011-04-30
Maryland,48,2011-04-30
Massachusetts,65,2011-04-30
Michigan,63,2011-04-30
Minnesota,34,2011-04-30
Mississippi,20,2011-04-30
Missouri,50,2011-04-30
Montana,24,2011-04-30
Nebraska,27,2011-04-30
Nevada,85,2011-04-30
New Hampshire,41,2011-04-30
New Jersey,54,2011-04-30
New Mexico,54,2011-04-30
New York,39,2011-04-30
North Carolina,39,2011-04-30
North Dakota,21,2011-04-30
Ohio,38,2011-04-30
Oklahoma,35,2011-04-30
Oregon,78,2011-04-30
Pennsylvania,50,2011-04-30
Rhode Island,84,2011-04-30
South Carolina,61,2011-04-30
South Dakota,21,2011-04-30
Tennessee,46,2011-04-30
Texas,30,2011-04-30
Utah,44,2011-04-30
Vermont,28,2011-04-30
Virginia,52,2011-04-30
Washington,83,2011-04-30
West Virginia,18,2011-04-30
Wisconsin,30,2011-04-30
Wyoming,17,2011-04-30
Alabama,34,2011-05-31
Alaska,24,2011-05-31
Arizona,91,2011-05-31
Arkansas,46,2011-05-31
California,78,2011-05-31
Colorado,72,2011-05-31
Connecticut,90,2011-05-31
Delaware,100,2011-05-31
District of Columbia,38,2011-05-31
Florida,66,2011-05-31
Georgia,45,2011-05-31
Hawaii,17,2011-05-31
Idaho,47,2011-05-31
Illinois,45,2011-05-31
Indiana,23,2011-05-31
Iowa,15,2011-05-31
Kansas,20,2011-05-31
Kentucky,33,2011-05-31
Louisiana,19,2011-05-31
Maine,43,2011-05-31
Maryland,67,2011-05-31
Massachusetts,64,2011-05-31
Michigan,48,2011-05-31
Minnesota,32,2011-05-31
Mississippi,23,2011-05-31
Missouri,51,2011-05-31
Montana,25,2011-05-31
Nebraska,23,2011-05-31
Nevada,87,2011-05-31
New Hampshire,28,2011-05-31
New Jersey,71,2011-05-31
New Mexico,31,2011-05-31
New York,38,2011-05-31
North Carolina,46,2011-05-31
North Dakota,21,2011-05-31
Ohio,44,2011-05-31
Oklahoma,34,2011-05-31
Oregon,96,2011-05-31
Pennsylvania,52,2011-05-31
Rhode Island,32,2011-05-31
South Carolina,19,2011-05-31
South Dakota,22,2011-05-31
Tennessee,39,2011-05-31
Texas,23,2011-05-31
Utah,26,2011-05-31
Vermont,37,2011-05-31
Virginia,51,2011-05-31
Washington,72,2011-05-31
West Virginia,19,2011-05-31
Wisconsin,25,2011-05-31
Wyoming,55,2011-05-31
Alabama,33,2011-06-30
Alaska,25,2011-06-30
Arizona,78,2011-06-30
Arkansas,21,2011-06-30
California,63,2011-06-30
Colorado,49,2011-06-30
Connecticut,63,2011-06-30
Delaware,0,2011-06-30
District of Columbia,30,2011-06-30
Florida,53,2011-06-30
Georgia,29,2011-06-30
Hawaii,22,2011-06-30
Idaho,25,2011-06-30
Illinois,38,2011-06-30
Indiana,26,2011-06-30
Iowa,16,2011-06-30
Kansas,31,2011-06-30
Kentucky,11,2011-06-30
Louisiana,23,2011-06-30
Maine,38,2011-06-30
Maryland,47,2011-06-30
Massachusetts,57,2011-06-30
Michigan,47,2011-06-30
Minnesota,28,2011-06-30
Mississippi,0,2011-06-30
Missouri,33,2011-06-30
Montana,33,2011-06-30
Nebraska,23,2011-06-30
Nevada,100,2011-06-30
New Hampshire,34,2011-06-30
New Jersey,49,2011-06-30
New Mexico,27,2011-06-30
New York,30,2011-06-30
North Carolina,39,2011-06-30
North Dakota,17,2011-06-30
Ohio,32,2011-06-30
Oklahoma,45,2011-06-30
Oregon,73,2011-06-30
Pennsylvania,43,2011-06-30
Rhode Island,74,2011-06-30
South Carolina,32,2011-06-30
South Dakota,9,2011-06-30
Tennessee,44,2011-06-30
Texas,21,2011-06-30
Utah,29,2011-06-30
Vermont,22,2011-06-30
Virginia,45,2011-06-30
Washington,72,2011-06-30
West Virginia,14,2011-06-30
Wisconsin,24,2011-06-30
Wyoming,0,2011-06-30
Alabama,25,2011-07-31
Alaska,14,2011-07-31
Arizona,100,2011-07-31
Arkansas,50,2011-07-31
California,75,2011-07-31
Colorado,67,2011-07-31
Connecticut,74,2011-07-31
Delaware,36,2011-07-31
District of Columbia,39,2011-07-31
Florida,68,2011-07-31
Georgia,36,2011-07-31
Hawaii,44,2011-07-31
Idaho,37,2011-07-31
Illinois,37,2011-07-31
Indiana,24,2011-07-31
Iowa,16,2011-07-31
Kansas,44,2011-07-31
Kentucky,17,2011-07-31
Louisiana,9,2011-07-31
Maine,34,2011-07-31
Maryland,52,2011-07-31
Massachusetts,56,2011-07-31
Michigan,55,2011-07-31
Minnesota,36,2011-07-31
Mississippi,14,2011-07-31
Missouri,44,2011-07-31
Montana,30,2011-07-31
Nebraska,35,2011-07-31
Nevada,88,2011-07-31
New Hampshire,36,2011-07-31
New Jersey,52,2011-07-31
New Mexico,31,2011-07-31
New York,34,2011-07-31
North Carolina,44,2011-07-31
North Dakota,48,2011-07-31
Ohio,45,2011-07-31
Oklahoma,70,2011-07-31
Oregon,85,2011-07-31
Pennsylvania,45,2011-07-31
Rhode Island,69,2011-07-31
South Carolina,53,2011-07-31
South Dakota,10,2011-07-31
Tennessee,44,2011-07-31
Texas,30,2011-07-31
Utah,36,2011-07-31
Vermont,33,2011-07-31
Virginia,50,2011-07-31
Washington,81,2011-07-31
West Virginia,5,2011-07-31
Wisconsin,27,2011-07-31
Wyoming,15,2011-07-31
Alabama,38,2011-08-31
Alaska,26,2011-08-31
Arizona,90,2011-08-31
Arkansas,25,2011-08-31
California,61,2011-08-31
Colorado,49,2011-08-31
Connecticut,60,2011-08-31
Delaware,65,2011-08-31
District of Columbia,31,2011-08-31
Florida,64,2011-08-31
Georgia,38,2011-08-31
Hawaii,17,2011-08-31
Idaho,8,2011-08-31
Illinois,31,2011-08-31
Indiana,28,2011-08-31
Iowa,10,2011-08-31
Kansas,25,2011-08-31
Kentucky,30,2011-08-31
Louisiana,23,2011-08-31
Maine,20,2011-08-31
Maryland,43,2011-08-31
Massachusetts,53,2011-08-31
Michigan,48,2011-08-31
Minnesota,28,2011-08-31
Mississippi,31,2011-08-31
Missouri,40,2011-08-31
Montana,27,2011-08-31
Nebraska,14,2011-08-31
Nevada,100,2011-08-31
New Hampshire,24,2011-08-31
New Jersey,51,2011-08-31
New Mexico,40,2011-08-31
New York,34,2011-08-31
North Carolina,42,2011-08-31
North Dakota,17,2011-08-31
Ohio,40,2011-08-31
Oklahoma,39,2011-08-31
Oregon,91,2011-08-31
Pennsylvania,37,2011-08-31
Rhode Island,67,2011-08-31
South Carolina,35,2011-08-31
South Dakota,0,2011-08-31
Tennessee,44,2011-08-31
Texas,26,2011-08-31
Utah,35,2011-08-31
Vermont,21,2011-08-31
Virginia,39,2011-08-31
Washington,68,2011-08-31
West Virginia,14,2011-08-31
Wisconsin,25,2011-08-31
Wyoming,14,2011-08-31
Alabama,26,2011-09-30
Alaska,31,2011-09-30
Arizona,86,2011-09-30
Arkansas,26,2011-09-30
California,66,2011-09-30
Colorado,47,2011-09-30
Connecticut,56,2011-09-30
Delaware,62,2011-09-30
District of Columbia,31,2011-09-30
Florida,60,2011-09-30
Georgia,32,2011-09-30
Hawaii,29,2011-09-30
Idaho,31,2011-09-30
Illinois,38,2011-09-30
Indiana,18,2011-09-30
Iowa,13,2011-09-30
Kansas,20,2011-09-30
Kentucky,21,2011-09-30
Louisiana,20,2011-09-30
Maine,7,2011-09-30
Maryland,42,2011-09-30
Massachusetts,50,2011-09-30
Michigan,49,2011-09-30
Minnesota,21,2011-09-30
Mississippi,15,2011-09-30
Missouri,35,2011-09-30
Montana,19,2011-09-30
Nebraska,19,2011-09-30
Nevada,100,2011-09-30
New Hampshire,26,2011-09-30
New Jersey,54,2011-09-30
New Mexico,56,2011-09-30
New York,30,2011-09-30
North Carolina,39,2011-09-30
North Dakota,8,2011-09-30
Ohio,33,2011-09-30
Oklahoma,38,2011-09-30
Oregon,69,2011-09-30
Pennsylvania,42,2011-09-30
Rhode Island,23,2011-09-30
South Carolina,29,2011-09-30
South Dakota,8,2011-09-30
Tennessee,44,2011-09-30
Texas,26,2011-09-30
Utah,45,2011-09-30
Vermont,13,2011-09-30
Virginia,50,2011-09-30
Washington,67,2011-09-30
West Virginia,21,2011-09-30
Wisconsin,31,2011-09-30
Wyoming,0,2011-09-30
Alabama,18,2011-10-31
Alaska,35,2011-10-31
Arizona,89,2011-10-31
Arkansas,30,2011-10-31
California,68,2011-10-31
Colorado,45,2011-10-31
Connecticut,60,2011-10-31
Delaware,21,2011-10-31
District of Columbia,37,2011-10-31
Florida,68,2011-10-31
Georgia,38,2011-10-31
Hawaii,44,2011-10-31
Idaho,22,2011-10-31
