geoName,Flat,year
Virginia,12,2014-01-31
Washington,8,2014-01-31
West Virginia,0,2014-01-31
Wisconsin,11,2014-01-31
Wyoming,0,2014-01-31
Alabama,41,2014-02-28
Alaska,0,2014-02-28
Arizona,12,2014-02-28
Arkansas,0,2014-02-28
California,21,2014-02-28
Colorado,0,2014-02-28
Connecticut,10,2014-02-28
Delaware,52,2014-02-28
District of Columbia,28,2014-02-28
Florida,20,2014-02-28
Georgia,26,2014-02-28
Hawaii,0,2014-02-28
Idaho,61,2014-02-28
Illinois,41,2014-02-28
Indiana,17,2014-02-28
Iowa,0,2014-02-28
Kansas,24,2014-02-28
Kentucky,12,2014-02-28
Louisiana,52,2014-02-28
Maine,0,2014-02-28
Maryland,19,2014-02-28
Massachusetts,31,2014-02-28
Michigan,32,2014-02-28
Minnesota,12,2014-02-28
Mississippi,19,2014-02-28
Missouri,25,2014-02-28
Montana,0,2014-02-28
Nebraska,0,2014-02-28
Nevada,24,2014-02-28
New Hampshire,28,2014-02-28
New Jersey,23,2014-02-28
New Mexico,0,2014-02-28
New York,36,2014-02-28
North Carolina,42,2014-02-28
North Dakota,0,2014-02-28
Ohio,23,2014-02-28
Oklahoma,33,2014-02-28
Oregon,18,2014-02-28
Pennsylvania,15,2014-02-28
Rhode Island,34,2014-02-28
South Carolina,55,2014-02-28
South Dakota,63,2014-02-28
Tennessee,37,2014-02-28
Texas,22,2014-02-28
Utah,15,2014-02-28
Vermont,0,2014-02-28
Virginia,11,2014-02-28
Washington,10,2014-02-28
West Virginia,0,2014-02-28
Wisconsin,28,2014-02-28
Wyoming,100,2014-02-28
Alabama,21,2014-03-31
Alaska,99,2014-03-31
Arizona,49,2014-03-31
Arkansas,40,2014-03-31
California,26,2014-03-31
Colorado,40,2014-03-31
Connecticut,57,2014-03-31
Delaware,93,2014-03-31
District of Columbia,44,2014-03-31
Florida,36,2014-03-31
Georgia,28,2014-03-31
Hawaii,0,2014-03-31
Idaho,54,2014-03-31
Illinois,52,2014-03-31
Indiana,100,2014-03-31
Iowa,28,2014-03-31
Kansas,39,2014-03-31
Kentucky,20,2014-03-31
Louisiana,53,2014-03-31
Maine,58,2014-03-31
Maryland,12,2014-03-31
Massachusetts,51,2014-03-31
Michigan,85,2014-03-31
Minnesota,73,2014-03-31
Mississippi,33,2014-03-31
Missouri,22,2014-03-31
Montana,92,2014-03-31
Nebraska,0,2014-03-31
Nevada,21,2014-03-31
New Hampshire,0,2014-03-31
New Jersey,29,2014-03-31
New Mexico,0,2014-03-31
New York,40,2014-03-31
North Carolina,28,2014-03-31
North Dakota,0,2014-03-31
Ohio,14,2014-03-31
Oklahoma,20,2014-03-31
Oregon,22,2014-03-31
Pennsylvania,54,2014-03-31
Rhode Island,0,2014-03-31
South Carolina,37,2014-03-31
South Dakota,0,2014-03-31
Tennessee,58,2014-03-31
Texas,41,2014-03-31
Utah,76,2014-03-31
Vermont,0,2014-03-31
Virginia,23,2014-03-31
Washington,35,2014-03-31
West Virginia,0,2014-03-31
Wisconsin,47,2014-03-31
Wyoming,0,2014-03-31
Alabama,23,2014-04-30
Alaska,0,2014-04-30
Arizona,0,2014-04-30
Arkansas,83,2014-04-30
California,34,2014-04-30
Colorado,49,2014-04-30
Connecticut,60,2014-04-30
Delaware,0,2014-04-30
District of Columbia,68,2014-04-30
Florida,30,2014-04-30
Georgia,34,2014-04-30
Hawaii,0,2014-04-30
Idaho,0,2014-04-30
Illinois,40,2014-04-30
Indiana,45,2014-04-30
Iowa,0,2014-04-30
Kansas,35,2014-04-30
Kentucky,55,2014-04-30
Louisiana,17,2014-04-30
Maine,0,2014-04-30
Maryland,36,2014-04-30
Massachusetts,22,2014-04-30
Michigan,44,2014-04-30
Minnesota,33,2014-04-30
Mississippi,35,2014-04-30
Missouri,37,2014-04-30
Montana,100,2014-04-30
Nebraska,0,2014-04-30
Nevada,42,2014-04-30
New Hampshire,52,2014-04-30
New Jersey,50,2014-04-30
New Mexico,51,2014-04-30
New York,43,2014-04-30
North Carolina,50,2014-04-30
North Dakota,0,2014-04-30
Ohio,37,2014-04-30
Oklahoma,24,2014-04-30
Oregon,43,2014-04-30
Pennsylvania,28,2014-04-30
Rhode Island,65,2014-04-30
South Carolina,40,2014-04-30
South Dakota,0,2014-04-30
Tennessee,25,2014-04-30
Texas,29,2014-04-30
Utah,54,2014-04-30
Vermont,0,2014-04-30
Virginia,21,2014-04-30
Washington,9,2014-04-30
West Virginia,0,2014-04-30
Wisconsin,12,2014-04-30
Wyoming,0,2014-04-30
Alabama,9,2014-05-31
Alaska,0,2014-05-31
Arizona,6,2014-05-31
Arkansas,27,2014-05-31
California,8,2014-05-31
Colorado,13,2014-05-31
Connecticut,17,2014-05-31
Delaware,0,2014-05-31
District of Columbia,0,2014-05-31
Florida,6,2014-05-31
Georgia,3,2014-05-31
Hawaii,0,2014-05-31
Idaho,24,2014-05-31
Illinois,9,2014-05-31
Indiana,0,2014-05-31
Iowa,0,2014-05-31
Kansas,4,2014-05-31
Kentucky,9,2014-05-31
Louisiana,11,2014-05-31
Maine,0,2014-05-31
Maryland,3,2014-05-31
Massachusetts,8,2014-05-31
Michigan,4,2014-05-31
Minnesota,5,2014-05-31
Mississippi,16,2014-05-31
Missouri,2,2014-05-31
Montana,0,2014-05-31
Nebraska,0,2014-05-31
Nevada,0,2014-05-31
New Hampshire,0,2014-05-31
New Jersey,6,2014-05-31
New Mexico,11,2014-05-31
New York,6,2014-05-31
North Carolina,3,2014-05-31
North Dakota,0,2014-05-31
Ohio,3,2014-05-31
Oklahoma,5,2014-05-31
Oregon,8,2014-05-31
Pennsylvania,5,2014-05-31
Rhode Island,0,2014-05-31
South Carolina,4,2014-05-31
South Dakota,0,2014-05-31
Tennessee,0,2014-05-31
Texas,7,2014-05-31
Utah,6,2014-05-31
Vermont,100,2014-05-31
Virginia,8,2014-05-31
Washington,2,2014-05-31
West Virginia,0,2014-05-31
Wisconsin,5,2014-05-31
Wyoming,0,2014-05-31
Alabama,0,2014-06-30
Alaska,0,2014-06-30
Arizona,11,2014-06-30
Arkansas,23,2014-06-30
California,21,2014-06-30
Colorado,16,2014-06-30
Connecticut,53,2014-06-30
Delaware,0,2014-06-30
District of Columbia,0,2014-06-30
Florida,21,2014-06-30
Georgia,30,2014-06-30
Hawaii,0,2014-06-30
Idaho,62,2014-06-30
Illinois,17,2014-06-30
Indiana,17,2014-06-30
Iowa,17,2014-06-30
Kansas,10,2014-06-30
Kentucky,23,2014-06-30
Louisiana,8,2014-06-30
Maine,31,2014-06-30
Maryland,0,2014-06-30
Massachusetts,12,2014-06-30
Michigan,30,2014-06-30
Minnesota,23,2014-06-30
Mississippi,22,2014-06-30
Missouri,12,2014-06-30
Montana,100,2014-06-30
Nebraska,0,2014-06-30
Nevada,22,2014-06-30
New Hampshire,56,2014-06-30
New Jersey,19,2014-06-30
New Mexico,27,2014-06-30
New York,16,2014-06-30
North Carolina,40,2014-06-30
North Dakota,0,2014-06-30
Ohio,12,2014-06-30
Oklahoma,53,2014-06-30
Oregon,26,2014-06-30
Pennsylvania,6,2014-06-30
Rhode Island,0,2014-06-30
South Carolina,8,2014-06-30
South Dakota,0,2014-06-30
Tennessee,20,2014-06-30
Texas,21,2014-06-30
Utah,14,2014-06-30
Vermont,63,2014-06-30
Virginia,49,2014-06-30
Washington,9,2014-06-30
West Virginia,34,2014-06-30
Wisconsin,19,2014-06-30
Wyoming,0,2014-06-30
Alabama,18,2014-07-31
Alaska,0,2014-07-31
Arizona,43,2014-07-31
Arkansas,70,2014-07-31
California,28,2014-07-31
Colorado,16,2014-07-31
Connecticut,58,2014-07-31
Delaware,0,2014-07-31
District of Columbia,0,2014-07-31
Florida,22,2014-07-31
Georgia,34,2014-07-31
Hawaii,0,2014-07-31
Idaho,48,2014-07-31
Illinois,19,2014-07-31
Indiana,38,2014-07-31
Iowa,25,2014-07-31
Kansas,31,2014-07-31
Kentucky,14,2014-07-31
Louisiana,15,2014-07-31
Maine,0,2014-07-31
Maryland,10,2014-07-31
Massachusetts,31,2014-07-31
Michigan,18,2014-07-31
Minnesota,0,2014-07-31
Mississippi,0,2014-07-31
Missouri,28,2014-07-31
Montana,78,2014-07-31
Nebraska,32,2014-07-31
Nevada,17,2014-07-31
New Hampshire,92,2014-07-31
New Jersey,24,2014-07-31
New Mexico,0,2014-07-31
New York,34,2014-07-31
North Carolina,56,2014-07-31
North Dakota,0,2014-07-31
Ohio,6,2014-07-31
Oklahoma,20,2014-07-31
Oregon,16,2014-07-31
Pennsylvania,33,2014-07-31
Rhode Island,0,2014-07-31
South Carolina,55,2014-07-31
South Dakota,0,2014-07-31
Tennessee,0,2014-07-31
Texas,27,2014-07-31
Utah,22,2014-07-31
Vermont,100,2014-07-31
Virginia,57,2014-07-31
Washington,27,2014-07-31
West Virginia,0,2014-07-31
Wisconsin,51,2014-07-31
Wyoming,0,2014-07-31
Alabama,0,2014-08-31
Alaska,0,2014-08-31
Arizona,14,2014-08-31
Arkansas,36,2014-08-31
California,10,2014-08-31
Colorado,13,2014-08-31
Connecticut,0,2014-08-31
Delaware,0,2014-08-31
District of Columbia,16,2014-08-31
Florida,13,2014-08-31
Georgia,19,2014-08-31
Hawaii,0,2014-08-31
Idaho,50,2014-08-31
Illinois,14,2014-08-31
Indiana,20,2014-08-31
Iowa,26,2014-08-31
Kansas,17,2014-08-31
Kentucky,14,2014-08-31
Louisiana,17,2014-08-31
Maine,78,2014-08-31
Maryland,21,2014-08-31
Massachusetts,20,2014-08-31
Michigan,38,2014-08-31
Minnesota,15,2014-08-31
Mississippi,19,2014-08-31
Missouri,0,2014-08-31
Montana,0,2014-08-31
Nebraska,17,2014-08-31
Nevada,28,2014-08-31
New Hampshire,0,2014-08-31
New Jersey,26,2014-08-31
New Mexico,0,2014-08-31
New York,12,2014-08-31
North Carolina,13,2014-08-31
North Dakota,51,2014-08-31
Ohio,13,2014-08-31
Oklahoma,7,2014-08-31
Oregon,9,2014-08-31
Pennsylvania,18,2014-08-31
Rhode Island,27,2014-08-31
South Carolina,22,2014-08-31
South Dakota,0,2014-08-31
Tennessee,6,2014-08-31
Texas,15,2014-08-31
Utah,23,2014-08-31
Vermont,100,2014-08-31
Virginia,30,2014-08-31
Washington,14,2014-08-31
West Virginia,0,2014-08-31
Wisconsin,11,2014-08-31
Wyoming,0,2014-08-31
Alabama,17,2014-09-30
Alaska,0,2014-09-30
Arizona,40,2014-09-30
Arkansas,31,2014-09-30
California,34,2014-09-30
Colorado,15,2014-09-30
Connecticut,17,2014-09-30
Delaware,71,2014-09-30
District of Columbia,41,2014-09-30
Florida,32,2014-09-30
Georgia,21,2014-09-30
Hawaii,19,2014-09-30
Idaho,42,2014-09-30
Illinois,34,2014-09-30
Indiana,34,2014-09-30
Iowa,22,2014-09-30
Kansas,30,2014-09-30
Kentucky,0,2014-09-30
Louisiana,0,2014-09-30
Maine,0,2014-09-30
Maryland,18,2014-09-30
Massachusetts,27,2014-09-30
Michigan,22,2014-09-30
Minnesota,33,2014-09-30
Mississippi,100,2014-09-30
Missouri,17,2014-09-30
Montana,0,2014-09-30
Nebraska,84,2014-09-30
Nevada,56,2014-09-30
New Hampshire,0,2014-09-30
New Jersey,16,2014-09-30
New Mexico,0,2014-09-30
New York,20,2014-09-30
North Carolina,22,2014-09-30
North Dakota,0,2014-09-30
Ohio,32,2014-09-30
Oklahoma,20,2014-09-30
Oregon,25,2014-09-30
Pennsylvania,22,2014-09-30
Rhode Island,0,2014-09-30
South Carolina,26,2014-09-30
South Dakota,83,2014-09-30
Tennessee,20,2014-09-30
Texas,17,2014-09-30
Utah,59,2014-09-30
Vermont,0,2014-09-30
Virginia,52,2014-09-30
Washington,18,2014-09-30
West Virginia,46,2014-09-30
Wisconsin,26,2014-09-30
Wyoming,0,2014-09-30
Alabama,28,2014-10-31
Alaska,0,2014-10-31
Arizona,12,2014-10-31
Arkansas,47,2014-10-31
California,52,2014-10-31
Colorado,52,2014-10-31
Connecticut,54,2014-10-31
Delaware,0,2014-10-31
District of Columbia,0,2014-10-31
Florida,48,2014-10-31
Georgia,66,2014-10-31
Hawaii,36,2014-10-31
Idaho,65,2014-10-31
Illinois,6,2014-10-31
Indiana,69,2014-10-31
Iowa,32,2014-10-31
Kansas,26,2014-10-31
Kentucky,32,2014-10-31
Louisiana,0,2014-10-31
Maine,0,2014-10-31
Maryland,14,2014-10-31
Massachusetts,17,2014-10-31
Michigan,72,2014-10-31
Minnesota,13,2014-10-31
Mississippi,51,2014-10-31
Missouri,57,2014-10-31
Montana,0,2014-10-31
Nebraska,0,2014-10-31
Nevada,0,2014-10-31
New Hampshire,0,2014-10-31
New Jersey,17,2014-10-31
New Mexico,59,2014-10-31
New York,48,2014-10-31
North Carolina,51,2014-10-31
North Dakota,0,2014-10-31
Ohio,24,2014-10-31
Oklahoma,37,2014-10-31
Oregon,28,2014-10-31
Pennsylvania,23,2014-10-31
Rhode Island,70,2014-10-31
South Carolina,20,2014-10-31
South Dakota,0,2014-10-31
Tennessee,40,2014-10-31
Texas,24,2014-10-31
Utah,0,2014-10-31
Vermont,0,2014-10-31
Virginia,100,2014-10-31
Washington,38,2014-10-31
West Virginia,73,2014-10-31
Wisconsin,0,2014-10-31
Wyoming,0,2014-10-31
Alabama,0,2014-11-30
Alaska,0,2014-11-30
Arizona,17,2014-11-30
Arkansas,0,2014-11-30
California,19,2014-11-30
Colorado,17,2014-11-30
Connecticut,38,2014-11-30
Delaware,78,2014-11-30
District of Columbia,0,2014-11-30
Florida,28,2014-11-30
Georgia,19,2014-11-30
Hawaii,25,2014-11-30
Idaho,0,2014-11-30
Illinois,28,2014-11-30
Indiana,25,2014-11-30
Iowa,22,2014-11-30
Kansas,18,2014-11-30
Kentucky,46,2014-11-30
Louisiana,32,2014-11-30
Maine,46,2014-11-30
Maryland,20,2014-11-30
Massachusetts,24,2014-11-30
Michigan,38,2014-11-30
Minnesota,0,2014-11-30
Mississippi,34,2014-11-30
Missouri,20,2014-11-30
Montana,0,2014-11-30
Nebraska,59,2014-11-30
Nevada,20,2014-11-30
New Hampshire,0,2014-11-30
New Jersey,30,2014-11-30
New Mexico,0,2014-11-30
New York,21,2014-11-30
North Carolina,18,2014-11-30
North Dakota,85,2014-11-30
Ohio,12,2014-11-30
Oklahoma,25,2014-11-30
Oregon,7,2014-11-30
Pennsylvania,19,2014-11-30
Rhode Island,0,2014-11-30
South Carolina,0,2014-11-30
South Dakota,0,2014-11-30
Tennessee,9,2014-11-30
Texas,24,2014-11-30
Utah,18,2014-11-30
Vermont,0,2014-11-30
Virginia,51,2014-11-30
Washington,24,2014-11-30
West Virginia,100,2014-11-30
Wisconsin,10,2014-11-30
Wyoming,0,2014-11-30
Alabama,43,2014-12-31
Alaska,62,2014-12-31
Arizona,25,2014-12-31
Arkansas,49,2014-12-31
California,19,2014-12-31
Colorado,35,2014-12-31
Connecticut,0,2014-12-31
Delaware,61,2014-12-31
District of Columbia,8,2014-12-31
Florida,26,2014-12-31
Georgia,28,2014-12-31
Hawaii,0,2014-12-31
Idaho,0,2014-12-31
Illinois,41,2014-12-31
Indiana,39,2014-12-31
Iowa,50,2014-12-31
Kansas,14,2014-12-31
Kentucky,25,2014-12-31
Louisiana,12,2014-12-31
Maine,35,2014-12-31
Maryland,8,2014-12-31
Massachusetts,19,2014-12-31
Michigan,19,2014-12-31
Minnesota,13,2014-12-31
Mississippi,0,2014-12-31
Missouri,0,2014-12-31
Montana,0,2014-12-31
Nebraska,43,2014-12-31
Nevada,0,2014-12-31
New Hampshire,0,2014-12-31
New Jersey,23,2014-12-31
New Mexico,0,2014-12-31
New York,23,2014-12-31
North Carolina,22,2014-12-31
North Dakota,0,2014-12-31
Ohio,13,2014-12-31
Oklahoma,0,2014-12-31
Oregon,16,2014-12-31
Pennsylvania,24,2014-12-31
Rhode Island,0,2014-12-31
South Carolina,0,2014-12-31
South Dakota,0,2014-12-31
Tennessee,29,2014-12-31
Texas,18,2014-12-31
Utah,14,2014-12-31
Vermont,0,2014-12-31
Virginia,49,2014-12-31
Washington,5,2014-12-31
West Virginia,0,2014-12-31
Wisconsin,22,2014-12-31
Wyoming,100,2014-12-31
Alabama,0,2015-01-31
Alaska,0,2015-01-31
Arizona,22,2015-01-31
Arkansas,42,2015-01-31
California,31,2015-01-31
Colorado,48,2015-01-31
Connecticut,0,2015-01-31
Delaware,0,2015-01-31
District of Columbia,45,2015-01-31
Florida,49,2015-01-31
Georgia,36,2015-01-31
Hawaii,0,2015-01-31
Idaho,58,2015-01-31
Illinois,75,2015-01-31
Indiana,68,2015-01-31
Iowa,0,2015-01-31
Kansas,77,2015-01-31
Kentucky,45,2015-01-31
Louisiana,66,2015-01-31
Maine,0,2015-01-31
Maryland,26,2015-01-31
Massachusetts,25,2015-01-31
Michigan,17,2015-01-31
Minnesota,12,2015-01-31
Mississippi,0,2015-01-31
Missouri,65,2015-01-31
Montana,0,2015-01-31
Nebraska,67,2015-01-31
Nevada,54,2015-01-31
New Hampshire,0,2015-01-31
New Jersey,63,2015-01-31
New Mexico,0,2015-01-31
New York,38,2015-01-31
North Carolina,52,2015-01-31
North Dakota,0,2015-01-31
Ohio,7,2015-01-31
Oklahoma,31,2015-01-31
Oregon,37,2015-01-31
Pennsylvania,15,2015-01-31
Rhode Island,0,2015-01-31
South Carolina,0,2015-01-31
South Dakota,0,2015-01-31
Tennessee,47,2015-01-31
Texas,22,2015-01-31
Utah,25,2015-01-31
Vermont,100,2015-01-31
Virginia,68,2015-01-31
Washington,17,2015-01-31
West Virginia,62,2015-01-31
Wisconsin,50,2015-01-31
Wyoming,0,2015-01-31
Alabama,31,2015-02-28
Alaska,64,2015-02-28
Arizona,19,2015-02-28
Arkansas,26,2015-02-28
California,21,2015-02-28
Colorado,15,2015-02-28
Connecticut,29,2015-02-28
Delaware,0,2015-02-28
District of Columbia,36,2015-02-28
Florida,12,2015-02-28
Georgia,46,2015-02-28
Hawaii,40,2015-02-28
Idaho,34,2015-02-28
Illinois,23,2015-02-28
Indiana,31,2015-02-28
Iowa,17,2015-02-28
Kansas,32,2015-02-28
Kentucky,27,2015-02-28
Louisiana,27,2015-02-28
Maine,0,2015-02-28
Maryland,0,2015-02-28
Massachusetts,23,2015-02-28
Michigan,20,2015-02-28
Minnesota,21,2015-02-28
Mississippi,65,2015-02-28
Missouri,23,2015-02-28
Montana,0,2015-02-28
Nebraska,0,2015-02-28
Nevada,0,2015-02-28
New Hampshire,0,2015-02-28
New Jersey,18,2015-02-28
New Mexico,0,2015-02-28
New York,24,2015-02-28
North Carolina,13,2015-02-28
North Dakota,0,2015-02-28
Ohio,14,2015-02-28
Oklahoma,9,2015-02-28
Oregon,16,2015-02-28
Pennsylvania,23,2015-02-28
Rhode Island,0,2015-02-28
South Carolina,11,2015-02-28
South Dakota,0,2015-02-28
Tennessee,13,2015-02-28
Texas,15,2015-02-28
Utah,15,2015-02-28
Vermont,0,2015-02-28
Virginia,48,2015-02-28
Washington,10,2015-02-28
West Virginia,0,2015-02-28
Wisconsin,22,2015-02-28
Wyoming,100,2015-02-28
Alabama,29,2015-03-31
Alaska,0,2015-03-31
Arizona,24,2015-03-31
Arkansas,48,2015-03-31
California,48,2015-03-31
Colorado,0,2015-03-31
Connecticut,27,2015-03-31
Delaware,0,2015-03-31
District of Columbia,16,2015-03-31
Florida,31,2015-03-31
Georgia,62,2015-03-31
Hawaii,45,2015-03-31
Idaho,64,2015-03-31
Illinois,77,2015-03-31
Indiana,38,2015-03-31
Iowa,64,2015-03-31
Kansas,29,2015-03-31
Kentucky,17,2015-03-31
Louisiana,0,2015-03-31
Maine,0,2015-03-31
Maryland,31,2015-03-31
Massachusetts,26,2015-03-31
Michigan,67,2015-03-31
Minnesota,66,2015-03-31
Mississippi,0,2015-03-31
Missouri,15,2015-03-31
Montana,100,2015-03-31
Nebraska,0,2015-03-31
Nevada,0,2015-03-31
New Hampshire,0,2015-03-31
New Jersey,35,2015-03-31
New Mexico,59,2015-03-31
New York,44,2015-03-31
North Carolina,34,2015-03-31
North Dakota,0,2015-03-31
Ohio,26,2015-03-31
Oklahoma,0,2015-03-31
Oregon,20,2015-03-31
Pennsylvania,16,2015-03-31
Rhode Island,0,2015-03-31
South Carolina,20,2015-03-31
South Dakota,0,2015-03-31
Tennessee,0,2015-03-31
Texas,50,2015-03-31
Utah,58,2015-03-31
Vermont,0,2015-03-31
Virginia,60,2015-03-31
Washington,93,2015-03-31
West Virginia,70,2015-03-31
Wisconsin,71,2015-03-31
Wyoming,0,2015-03-31
Alabama,25,2015-04-30
Alaska,0,2015-04-30
Arizona,49,2015-04-30
Arkansas,79,2015-04-30
California,27,2015-04-30
Colorado,0,2015-04-30
Connecticut,0,2015-04-30
Delaware,0,2015-04-30
District of Columbia,13,2015-04-30
Florida,22,2015-04-30
Georgia,46,2015-04-30
Hawaii,0,2015-04-30
Idaho,51,2015-04-30
Illinois,19,2015-04-30
Indiana,0,2015-04-30
Iowa,0,2015-04-30
Kansas,0,2015-04-30
Kentucky,42,2015-04-30
Louisiana,0,2015-04-30
Maine,0,2015-04-30
Maryland,24,2015-04-30
Massachusetts,15,2015-04-30
Michigan,64,2015-04-30
Minnesota,32,2015-04-30
Mississippi,0,2015-04-30
Missouri,37,2015-04-30
Montana,80,2015-04-30
Nebraska,100,2015-04-30
Nevada,23,2015-04-30
New Hampshire,57,2015-04-30
New Jersey,14,2015-04-30
New Mexico,48,2015-04-30
New York,23,2015-04-30
North Carolina,49,2015-04-30
North Dakota,0,2015-04-30
Ohio,29,2015-04-30
Oklahoma,13,2015-04-30
Oregon,0,2015-04-30
Pennsylvania,9,2015-04-30
Rhode Island,57,2015-04-30
South Carolina,33,2015-04-30
South Dakota,0,2015-04-30
Tennessee,10,2015-04-30
Texas,27,2015-04-30
Utah,24,2015-04-30
Vermont,0,2015-04-30
Virginia,55,2015-04-30
Washington,0,2015-04-30
West Virginia,0,2015-04-30
Wisconsin,44,2015-04-30
Wyoming,0,2015-04-30
Alabama,0,2015-05-31
Alaska,0,2015-05-31
Arizona,16,2015-05-31
Arkansas,34,2015-05-31
California,43,2015-05-31
Colorado,10,2015-05-31
Connecticut,35,2015-05-31
Delaware,0,2015-05-31
District of Columbia,43,2015-05-31
Florida,18,2015-05-31
Georgia,47,2015-05-31
Hawaii,63,2015-05-31
Idaho,43,2015-05-31
Illinois,51,2015-05-31
Indiana,0,2015-05-31
Iowa,46,2015-05-31
Kansas,0,2015-05-31
Kentucky,63,2015-05-31
Louisiana,0,2015-05-31
Maine,0,2015-05-31
Maryland,0,2015-05-31
Massachusetts,36,2015-05-31
Michigan,32,2015-05-31
Minnesota,47,2015-05-31
Mississippi,0,2015-05-31
Missouri,10,2015-05-31
Montana,0,2015-05-31
Nebraska,0,2015-05-31
Nevada,0,2015-05-31
New Hampshire,0,2015-05-31
New Jersey,28,2015-05-31
New Mexico,0,2015-05-31
New York,24,2015-05-31
North Carolina,18,2015-05-31
North Dakota,0,2015-05-31
Ohio,31,2015-05-31
Oklahoma,13,2015-05-31
Oregon,48,2015-05-31
Pennsylvania,15,2015-05-31
Rhode Island,48,2015-05-31
South Carolina,49,2015-05-31
South Dakota,100,2015-05-31
Tennessee,44,2015-05-31
Texas,23,2015-05-31
Utah,41,2015-05-31
Vermont,82,2015-05-31
Virginia,55,2015-05-31
Washington,41,2015-05-31
West Virginia,0,2015-05-31
Wisconsin,49,2015-05-31
Wyoming,0,2015-05-31
Alabama,24,2015-06-30
Alaska,48,2015-06-30
Arizona,5,2015-06-30
Arkansas,22,2015-06-30
California,28,2015-06-30
Colorado,17,2015-06-30
Connecticut,10,2015-06-30
Delaware,100,2015-06-30
District of Columbia,12,2015-06-30
Florida,17,2015-06-30
Georgia,28,2015-06-30
Hawaii,24,2015-06-30
Idaho,0,2015-06-30
Illinois,20,2015-06-30
Indiana,34,2015-06-30
Iowa,0,2015-06-30
Kansas,0,2015-06-30
Kentucky,0,2015-06-30
Louisiana,0,2015-06-30
Maine,0,2015-06-30
Maryland,25,2015-06-30
Massachusetts,12,2015-06-30
Michigan,24,2015-06-30
Minnesota,12,2015-06-30
Mississippi,0,2015-06-30
Missouri,19,2015-06-30
Montana,0,2015-06-30
Nebraska,0,2015-06-30
Nevada,32,2015-06-30
New Hampshire,0,2015-06-30
New Jersey,25,2015-06-30
New Mexico,0,2015-06-30
New York,21,2015-06-30
North Carolina,17,2015-06-30
North Dakota,0,2015-06-30
Ohio,7,2015-06-30
Oklahoma,14,2015-06-30
Oregon,37,2015-06-30
Pennsylvania,9,2015-06-30
Rhode Island,0,2015-06-30
South Carolina,10,2015-06-30
South Dakota,60,2015-06-30
Tennessee,27,2015-06-30
Texas,13,2015-06-30
Utah,12,2015-06-30
Vermont,0,2015-06-30
Virginia,8,2015-06-30
Washington,19,2015-06-30
West Virginia,0,2015-06-30
Wisconsin,19,2015-06-30
Wyoming,0,2015-06-30
Alabama,11,2015-07-31
Alaska,0,2015-07-31
Arizona,0,2015-07-31
Arkansas,100,2015-07-31
California,18,2015-07-31
Colorado,11,2015-07-31
Connecticut,20,2015-07-31
Delaware,49,2015-07-31
District of Columbia,6,2015-07-31
Florida,24,2015-07-31
Georgia,24,2015-07-31
Hawaii,23,2015-07-31
Idaho,0,2015-07-31
Illinois,34,2015-07-31
Indiana,30,2015-07-31
Iowa,64,2015-07-31
Kansas,14,2015-07-31
Kentucky,11,2015-07-31
Louisiana,22,2015-07-31
Maine,0,2015-07-31
Maryland,19,2015-07-31
Massachusetts,4,2015-07-31
Michigan,10,2015-07-31
Minnesota,12,2015-07-31
Mississippi,0,2015-07-31
Missouri,12,2015-07-31
Montana,38,2015-07-31
Nebraska,15,2015-07-31
Nevada,20,2015-07-31
New Hampshire,0,2015-07-31
New Jersey,14,2015-07-31
New Mexico,0,2015-07-31
New York,10,2015-07-31
North Carolina,22,2015-07-31
North Dakota,0,2015-07-31
Ohio,10,2015-07-31
Oklahoma,26,2015-07-31
Oregon,14,2015-07-31
Pennsylvania,15,2015-07-31
Rhode Island,0,2015-07-31
South Carolina,29,2015-07-31
South Dakota,0,2015-07-31
Tennessee,25,2015-07-31
Texas,21,2015-07-31
Utah,0,2015-07-31
Vermont,0,2015-07-31
Virginia,11,2015-07-31
Washington,20,2015-07-31
West Virginia,0,2015-07-31
Wisconsin,24,2015-07-31
Wyoming,0,2015-07-31
Alabama,40,2015-08-31
Alaska,87,2015-08-31
Arizona,9,2015-08-31
Arkansas,36,2015-08-31
California,33,2015-08-31
Colorado,78,2015-08-31
Connecticut,18,2015-08-31
Delaware,0,2015-08-31
District of Columbia,23,2015-08-31
Florida,48,2015-08-31
Georgia,29,2015-08-31
Hawaii,0,2015-08-31
Idaho,44,2015-08-31
Illinois,40,2015-08-31
Indiana,27,2015-08-31
Iowa,23,2015-08-31
Kansas,0,2015-08-31
Kentucky,21,2015-08-31
Louisiana,42,2015-08-31
Maine,0,2015-08-31
Maryland,58,2015-08-31
Massachusetts,7,2015-08-31
Michigan,55,2015-08-31
Minnesota,22,2015-08-31
Mississippi,39,2015-08-31
Missouri,11,2015-08-31
Montana,0,2015-08-31
Nebraska,0,2015-08-31
Nevada,20,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,33,2015-08-31
New Mexico,89,2015-08-31
New York,29,2015-08-31
North Carolina,29,2015-08-31
North Dakota,0,2015-08-31
Ohio,13,2015-08-31
Oklahoma,0,2015-08-31
Oregon,52,2015-08-31
Pennsylvania,23,2015-08-31
